# MEAN_SAMPLE_SIZE = 68464
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:gentile_uv...2         SET      19    -0.075544   -0.0023935       0.1966       0.6496 Curated_gene_sets:gentile_uv_high_dose_up
Curated_gene_sets:su_liver               SET      57     -0.20136    -0.011039      0.11164      0.96435 Curated_gene_sets:su_liver
Curated_gene_sets:chiba_resp...2         SET      20     -0.41439     -0.01347      0.20196       0.9799 Curated_gene_sets:chiba_response_to_tsa_dn
Curated_gene_sets:kuninger_i...2         SET      77    -0.054318   -0.0034592     0.097557      0.71116 Curated_gene_sets:kuninger_igf1_vs_pdgfb_targets_up
Curated_gene_sets:blalock_al...2         SET     156      0.11654     0.010542     0.067253     0.041568 Curated_gene_sets:blalock_alzheimers_disease_incipient_dn
Curated_gene_sets:liang_sile...3         SET      31     -0.17205   -0.0069607      0.15685      0.86365 Curated_gene_sets:liang_silenced_by_methylation_up
Curated_gene_sets:song_targe...          SET      54     0.012752   0.00068047      0.11163      0.45453 Curated_gene_sets:song_targets_of_ie86_cmv_protein
Curated_gene_sets:lee_calori...3         SET      67    -0.054702   -0.0032504      0.10722      0.69504 Curated_gene_sets:lee_calorie_restriction_neocortex_dn
Curated_gene_sets:cui_tcf21_...2         SET     392     -0.01106   -0.0015759     0.042716      0.60215 Curated_gene_sets:cui_tcf21_targets_2_up
Curated_gene_sets:sesto_resp...2         SET      70       0.0496    0.0030122      0.09829      0.30691 Curated_gene_sets:sesto_response_to_uv_c1
Curated_gene_sets:ly_aging_m...2         SET      13     -0.31798   -0.0083346      0.26807      0.88221 Curated_gene_sets:ly_aging_middle_up
Curated_gene_sets:weng_por_t...2         SET      18      0.05594    0.0017251      0.19917      0.38941 Curated_gene_sets:weng_por_targets_global_up
Curated_gene_sets:wu_hbx_tar...2         SET      14    -0.037371   -0.0010165      0.25667      0.55788 Curated_gene_sets:wu_hbx_targets_1_up
Curated_gene_sets:geiss_resp...2         SET      36    -0.016402    -0.000715      0.13506      0.54833 Curated_gene_sets:geiss_response_to_dsrna_up
Curated_gene_sets:abe_vegfa_...1         SET      18     -0.29497   -0.0090964      0.22015      0.90985 Curated_gene_sets:abe_vegfa_targets
Curated_gene_sets:mms_mouse_...          SET      29      0.17487    0.0068429      0.15273      0.12612 Curated_gene_sets:mms_mouse_lymph_high_4hrs_up
Curated_gene_sets:burton_adi...1         SET      30     -0.19708   -0.0078438      0.17168      0.87451 Curated_gene_sets:burton_adipogenesis_1
Curated_gene_sets:liang_sile...2         SET      10      0.17357    0.0039905       0.2398      0.23459 Curated_gene_sets:liang_silenced_by_methylation_dn
Curated_gene_sets:moreira_re...1         SET      18      0.19874    0.0061288      0.19643      0.15584 Curated_gene_sets:moreira_response_to_tsa_dn
Curated_gene_sets:weng_por_t...1         SET      22    0.0012378   4.2197e-05      0.17696      0.49721 Curated_gene_sets:weng_por_targets_global_dn
Curated_gene_sets:burton_adi...10        SET      42     -0.12243   -0.0057637      0.14261      0.80468 Curated_gene_sets:burton_adipogenesis_7
Curated_gene_sets:browne_hcm...2         SET      90     0.045374    0.0031229     0.091722      0.31041 Curated_gene_sets:browne_hcmv_infection_10hr_up
Curated_gene_sets:liu_smarca...          SET      47    -0.015749  -0.00078418      0.13496      0.54645 Curated_gene_sets:liu_smarca4_targets
Curated_gene_sets:gentile_uv...5         SET      17     0.033995    0.0010189      0.20825      0.43517 Curated_gene_sets:gentile_uv_response_cluster_d1
Curated_gene_sets:debiasi_ap...1         SET     259     0.058487    0.0067979     0.052089      0.13077 Curated_gene_sets:debiasi_apoptosis_by_reovirus_infection_dn
Curated_gene_sets:rampon_enr...2         SET      14     0.044824    0.0012192      0.24484      0.42737 Curated_gene_sets:rampon_enriched_learning_environment_early_up
Curated_gene_sets:sartipy_bl...1         SET      18     -0.30395   -0.0093735      0.21555      0.92074 Curated_gene_sets:sartipy_blunted_by_insulin_resistance_dn
Curated_gene_sets:zhang_anti...1         SET      44     -0.11573   -0.0055763      0.14284      0.79109 Curated_gene_sets:zhang_antiviral_response_to_ribavirin_dn
Curated_gene_sets:schlingema...1         SET      24     -0.24949   -0.0088829      0.16866      0.93046 Curated_gene_sets:schlingemann_skin_carcinogenesis_tpa_dn
Curated_gene_sets:delaserna_...3         SET      11    -0.079749   -0.0019229      0.24684      0.62668 Curated_gene_sets:delaserna_targets_of_myod_and_smarca4
Curated_gene_sets:brachat_re...1         SET      37    -0.030403   -0.0013436      0.13715      0.58772 Curated_gene_sets:brachat_response_to_camptothecin_dn
Curated_gene_sets:whiteside_...1         SET      12    -0.047871   -0.0012056      0.21758      0.58707 Curated_gene_sets:whiteside_cisplatin_resistance_dn
Curated_gene_sets:burton_adi...13        SET      58     0.054384    0.0030073      0.10725      0.30606 Curated_gene_sets:burton_adipogenesis_peak_at_0hr
Curated_gene_sets:jazaeri_br...2         SET      47    -0.059574   -0.0029664      0.11542      0.69713 Curated_gene_sets:jazaeri_breast_cancer_brca1_vs_brca2_up
Curated_gene_sets:jackson_dn...1         SET      19    -0.080925   -0.0025639      0.22045      0.64322 Curated_gene_sets:jackson_dnmt1_targets_dn
Curated_gene_sets:dazard_res...1         SET     294    0.0042613   0.00052721     0.053004      0.46796 Curated_gene_sets:dazard_response_to_uv_nhek_dn
Curated_gene_sets:bandres_re...8         SET      18     -0.29119   -0.0089798      0.19749      0.92981 Curated_gene_sets:bandres_response_to_carmustin_without_mgmt_48hr_up
Curated_gene_sets:kyng_respo...2         SET      17     -0.43647    -0.013081      0.19927      0.98575 Curated_gene_sets:kyng_response_to_h2o2_via_ercc6
Curated_gene_sets:kalma_e2f1...          SET      11    -0.066259   -0.0015976      0.20928      0.62423 Curated_gene_sets:kalma_e2f1_targets
Curated_gene_sets:verrecchia...6         SET      11     -0.22943   -0.0055321      0.27837      0.79508 Curated_gene_sets:verrecchia_response_to_tgfb1_c4
Curated_gene_sets:zhu_cmv_24...2         SET      79     0.058213    0.0037548     0.094661      0.26929 Curated_gene_sets:zhu_cmv_24_hr_up
Curated_gene_sets:burton_adi...3         SET      45      0.20168     0.009827      0.13024     0.060759 Curated_gene_sets:burton_adipogenesis_11
Curated_gene_sets:browne_hcm...4         SET     104     0.021402    0.0015829     0.086441      0.40223 Curated_gene_sets:browne_hcmv_infection_12hr_up
Curated_gene_sets:ivanova_he...6         SET     529     0.046886    0.0077317     0.038199      0.10984 Curated_gene_sets:ivanova_hematopoiesis_stem_cell_and_progenitor
Curated_gene_sets:ramaswamy_...2         SET      62     -0.06963   -0.0039806      0.10374      0.74895 Curated_gene_sets:ramaswamy_metastasis_up
Curated_gene_sets:dazard_res...4         SET      95    -0.020507   -0.0014499     0.092112      0.58809 Curated_gene_sets:dazard_response_to_uv_scc_up
Curated_gene_sets:kayo_calor...2         SET      88    0.0011061    7.528e-05     0.085945      0.49487 Curated_gene_sets:kayo_calorie_restriction_muscle_up
Curated_gene_sets:jiang_hypo...2         SET     195   -0.0083699  -0.00084557     0.061923      0.55376 Curated_gene_sets:jiang_hypoxia_normal
Curated_gene_sets:bandres_re...7         SET      30    -0.044588   -0.0017746      0.15437      0.61364 Curated_gene_sets:bandres_response_to_carmustin_without_mgmt_48hr_dn
Curated_gene_sets:abe_inner_...          SET      41     0.088628    0.0041225      0.12904      0.24609 Curated_gene_sets:abe_inner_ear
Curated_gene_sets:mariadason...8         SET      23     0.035975    0.0012539      0.15861      0.41029 Curated_gene_sets:mariadason_response_to_curcumin_sulindac_5
Curated_gene_sets:tseng_irs1...2         SET     104     0.020017    0.0014804     0.082542      0.40419 Curated_gene_sets:tseng_irs1_targets_up
Curated_gene_sets:sartipy_bl...2         SET      17      0.08479    0.0025412      0.23808      0.36087 Curated_gene_sets:sartipy_blunted_by_insulin_resistance_up
Curated_gene_sets:xu_gh1_aut...2         SET     174     0.063696     0.006082     0.065004      0.16358 Curated_gene_sets:xu_gh1_autocrine_targets_up
Curated_gene_sets:xu_gh1_exo...1         SET      96      0.23395     0.016627     0.089877     0.004624 Curated_gene_sets:xu_gh1_exogenous_targets_dn
Curated_gene_sets:baelde_dia...1         SET     414    -0.033758   -0.0049401     0.044001      0.77851 Curated_gene_sets:baelde_diabetic_nephropathy_dn
Curated_gene_sets:browne_hcm...26        SET      58      0.10584    0.0058528      0.11421      0.17704 Curated_gene_sets:browne_hcmv_infection_6hr_up
Curated_gene_sets:dazard_uv_...1         SET      54      0.18969     0.010122      0.11412     0.048247 Curated_gene_sets:dazard_uv_response_cluster_g1
Curated_gene_sets:ly_aging_o...1         SET      56      0.18433     0.010017      0.10314     0.036953 Curated_gene_sets:ly_aging_old_dn
Curated_gene_sets:weng_por_d...          SET      21     -0.14324    -0.004771      0.19072      0.77369 Curated_gene_sets:weng_por_dosage
Curated_gene_sets:murakami_u...3         SET      18    -0.016245  -0.00050097      0.19076      0.53393 Curated_gene_sets:murakami_uv_response_24hr
Curated_gene_sets:semenza_hi...          SET      35      0.20761    0.0089237      0.14892     0.081654 Curated_gene_sets:semenza_hif1_targets
Curated_gene_sets:bacolod_re...1         SET      46    -0.049807   -0.0024536      0.12381      0.65626 Curated_gene_sets:bacolod_resistance_to_alkylating_agents_dn
Curated_gene_sets:wang_cispl...2         SET     170      0.11798     0.011136     0.066768      0.03862 Curated_gene_sets:wang_cisplatin_response_and_xpc_up
Curated_gene_sets:varela_zmp...2         SET      42     0.035621    0.0016769      0.13918      0.39901 Curated_gene_sets:varela_zmpste24_targets_up
Curated_gene_sets:yih_respon...3         SET      27     0.018913   0.00071417      0.16413      0.45413 Curated_gene_sets:yih_response_to_arsenite_c3
Curated_gene_sets:sato_silen...1         SET      42    -0.042591    -0.002005      0.13163      0.62687 Curated_gene_sets:sato_silenced_by_deacetylation_in_pancreatic_cancer
Curated_gene_sets:cheng_resp...          SET      40      0.06374    0.0029285      0.12689      0.30772 Curated_gene_sets:cheng_response_to_nickel_acetate
Curated_gene_sets:tseng_adip...1         SET      39     0.059575    0.0027028      0.14613      0.34175 Curated_gene_sets:tseng_adipogenic_potential_dn
Curated_gene_sets:dazard_uv_...8         SET     141      0.07134    0.0061374     0.077578       0.1789 Curated_gene_sets:dazard_uv_response_cluster_g6
Curated_gene_sets:xu_gh1_aut...1         SET     128      0.12388     0.010158     0.079884     0.060484 Curated_gene_sets:xu_gh1_autocrine_targets_dn
Curated_gene_sets:sesto_resp...8         SET      68      0.10119    0.0060574      0.10337      0.16381 Curated_gene_sets:sesto_response_to_uv_c7
Curated_gene_sets:kaab_faile...3         SET      39    -0.098583   -0.0044725       0.1376      0.76313 Curated_gene_sets:kaab_failed_heart_ventricle_dn
Curated_gene_sets:jiang_hypo...1         SET      57     0.032822    0.0017994      0.11777      0.39024 Curated_gene_sets:jiang_hypoxia_cancer
Curated_gene_sets:zamora_nos...1         SET      78     0.060983    0.0039086      0.10087      0.27275 Curated_gene_sets:zamora_nos2_targets_dn
Curated_gene_sets:yih_respon...1         SET      21     -0.14907   -0.0049652      0.16782      0.81281 Curated_gene_sets:yih_response_to_arsenite_c1
Curated_gene_sets:bandres_re...3         SET     150     0.072991    0.0064752     0.070212      0.14927 Curated_gene_sets:bandres_response_to_carmustin_mgmt_48hr_dn
Curated_gene_sets:burton_adi...17        SET      36      0.18398    0.0080199      0.15337      0.11516 Curated_gene_sets:burton_adipogenesis_peak_at_8hr
Curated_gene_sets:simbulan_p...1         SET      17     -0.23451   -0.0070284      0.19102      0.89021 Curated_gene_sets:simbulan_parp1_targets_dn
Curated_gene_sets:safford_t_...          SET      81     -0.12768   -0.0083385     0.099393      0.90052 Curated_gene_sets:safford_t_lymphocyte_anergy
Curated_gene_sets:wu_hbx_tar...4         SET      21     0.018829   0.00062715       0.2081      0.46395 Curated_gene_sets:wu_hbx_targets_2_up
Curated_gene_sets:sesto_resp...6         SET      46      0.12828    0.0063195      0.13549      0.17187 Curated_gene_sets:sesto_response_to_uv_c5
Curated_gene_sets:li_adipoge...          SET      17     -0.11114   -0.0033308      0.20984      0.70181 Curated_gene_sets:li_adipogenesis_by_activated_pparg
Curated_gene_sets:ly_aging_m...1         SET      16     -0.22696   -0.0065993      0.18886      0.88526 Curated_gene_sets:ly_aging_middle_dn
Curated_gene_sets:bacolod_re...2         SET      23       0.1327    0.0046252      0.18652      0.23841 Curated_gene_sets:bacolod_resistance_to_alkylating_agents_up
Curated_gene_sets:sato_silen...2         SET     377    -0.099002    -0.013839     0.045589      0.98505 Curated_gene_sets:sato_silenced_by_methylation_in_pancreatic_cancer_1
Curated_gene_sets:weng_por_t...4         SET      37    -0.059894   -0.0026468      0.14619      0.65899 Curated_gene_sets:weng_por_targets_liver_up
Curated_gene_sets:hu_genotox...2         SET      34      0.10069    0.0042659      0.14224      0.23951 Curated_gene_sets:hu_genotoxic_damage_4hr
Curated_gene_sets:mcdowell_a...1         SET      40      0.28341     0.013021      0.14325     0.023946 Curated_gene_sets:mcdowell_acute_lung_injury_dn
Curated_gene_sets:rampon_enr...3         SET      21     -0.35011    -0.011661      0.17394      0.97793 Curated_gene_sets:rampon_enriched_learning_environment_late_up
Curated_gene_sets:mariadason...7         SET      45    -0.048215   -0.0023493      0.13244      0.64209 Curated_gene_sets:mariadason_response_to_butyrate_sulindac_6
Curated_gene_sets:gentile_uv...3         SET      60    -0.046034    -0.002589      0.12665      0.64187 Curated_gene_sets:gentile_uv_low_dose_dn
Curated_gene_sets:sartipy_no...1         SET      18  -0.00026627  -8.2114e-06      0.20382      0.50052 Curated_gene_sets:sartipy_normal_at_insulin_resistance_dn
Curated_gene_sets:bandres_re...4         SET      17     -0.16589   -0.0049717      0.18667       0.8129 Curated_gene_sets:bandres_response_to_carmustin_mgmt_48hr_up
Curated_gene_sets:gentile_uv...11        SET      37    0.0075109   0.00033192      0.14111      0.47878 Curated_gene_sets:gentile_uv_response_cluster_d8
Curated_gene_sets:browne_hcm...16        SET     139   -0.0021467  -0.00018338      0.06991      0.51225 Curated_gene_sets:browne_hcmv_infection_24hr_up
Curated_gene_sets:wang_smarc...2         SET     274     0.071255     0.008515     0.057545      0.10782 Curated_gene_sets:wang_smarce1_targets_up
Curated_gene_sets:sesto_resp...4         SET      18     -0.03533   -0.0010895      0.19774       0.5709 Curated_gene_sets:sesto_response_to_uv_c3
Curated_gene_sets:han_jnk_si...1         SET      40     -0.16292   -0.0074853      0.15058      0.86036 Curated_gene_sets:han_jnk_singaling_dn
Curated_gene_sets:krasnosels...1         SET      43    -0.088198   -0.0042011      0.13003      0.75121 Curated_gene_sets:krasnoselskaya_ilf3_targets_dn
Curated_gene_sets:gentile_re...          SET      52     -0.17073   -0.0089407      0.11992      0.92272 Curated_gene_sets:gentile_response_cluster_d3
Curated_gene_sets:ji_respons...2         SET      63      0.18849     0.010862      0.10316      0.03385 Curated_gene_sets:ji_response_to_fsh_up
Curated_gene_sets:lee_calori...1         SET      45    -0.017939  -0.00087409      0.11833      0.56025 Curated_gene_sets:lee_calorie_restriction_muscle_dn
Curated_gene_sets:abe_vegfa_...3         SET      26     0.084693    0.0031383      0.17218      0.31141 Curated_gene_sets:abe_vegfa_targets_30min
