# MEAN_SAMPLE_SIZE = 60601
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:heller_hda...1         SET     277     0.091485     0.010991     0.058874      0.06011 Curated_gene_sets:heller_hdac_targets_dn
Curated_gene_sets:heller_hda...3         SET     398   -0.0091983   -0.0013204      0.04981      0.57325 Curated_gene_sets:heller_hdac_targets_silenced_by_methylation_up
Curated_gene_sets:heller_hda...2         SET     265     0.053244    0.0062589     0.059826      0.18674 Curated_gene_sets:heller_hdac_targets_silenced_by_methylation_dn
Curated_gene_sets:claus_pgr_...2         SET      10     -0.14241   -0.0032741      0.32212      0.67079 Curated_gene_sets:claus_pgr_positive_meningioma_up
Curated_gene_sets:claus_pgr_...1         SET      12      0.11452    0.0028841      0.32086      0.36058 Curated_gene_sets:claus_pgr_positive_meningioma_dn
Curated_gene_sets:wong_mitoc...          SET     211    -0.027064    -0.002843     0.062437      0.66766 Curated_gene_sets:wong_mitochondria_gene_module
Curated_gene_sets:wong_prote...          SET      47      0.12517    0.0062326      0.12347      0.15535 Curated_gene_sets:wong_proteasome_gene_module
Curated_gene_sets:coates_mac...2         SET      82     0.055574    0.0036517      0.10799      0.30341 Curated_gene_sets:coates_macrophage_m1_vs_m2_up
Curated_gene_sets:coates_mac...1         SET      76     -0.22401    -0.014173      0.11649      0.97275 Curated_gene_sets:coates_macrophage_m1_vs_m2_dn
Curated_gene_sets:lee_metast...3         SET      15    -0.089609   -0.0025228      0.22072      0.65762 Curated_gene_sets:lee_metastasis_and_rna_processing_up
Curated_gene_sets:lee_metast...2         SET      66    -0.051621   -0.0030444      0.12276      0.66294 Curated_gene_sets:lee_metastasis_and_alternative_splicing_up
Curated_gene_sets:lee_metast...1         SET      43     0.043489    0.0020715      0.14897      0.38517 Curated_gene_sets:lee_metastasis_and_alternative_splicing_dn
Curated_gene_sets:lin_melano...2         SET      71      0.18146     0.011098      0.12678     0.076193 Curated_gene_sets:lin_melanoma_copy_number_up
Curated_gene_sets:lin_melano...1         SET      41     -0.17973     -0.00836      0.16586      0.86073 Curated_gene_sets:lin_melanoma_copy_number_dn
Curated_gene_sets:martinez_r...4         SET     638     0.037418    0.0067563     0.038195      0.16363 Curated_gene_sets:martinez_rb1_targets_up
Curated_gene_sets:martinez_r...3         SET     508     0.020388    0.0032965     0.043203       0.3185 Curated_gene_sets:martinez_rb1_targets_dn
Curated_gene_sets:martinez_t...2         SET     573     0.077756     0.013329     0.040064      0.02615 Curated_gene_sets:martinez_tp53_targets_up
Curated_gene_sets:martinez_t...1         SET     551   -0.0018878  -0.00031752     0.041457      0.51816 Curated_gene_sets:martinez_tp53_targets_dn
Curated_gene_sets:martinez_r...2         SET     574     0.072081     0.012367     0.040003     0.035789 Curated_gene_sets:martinez_rb1_and_tp53_targets_up
Curated_gene_sets:martinez_r...1         SET     547  -4.0152e-05  -6.7296e-06     0.041752      0.50038 Curated_gene_sets:martinez_rb1_and_tp53_targets_dn
Curated_gene_sets:finetti_br...2         SET      16     -0.38057    -0.011066      0.26772      0.92241 Curated_gene_sets:finetti_breast_cancer_kinome_red
Curated_gene_sets:finetti_br...1         SET      14    -0.018399  -0.00050045      0.28932      0.52535 Curated_gene_sets:finetti_breast_cancer_kinome_green
Curated_gene_sets:finetti_br...3         SET      20      0.18791    0.0061081      0.21574      0.19188 Curated_gene_sets:finetti_breast_cancers_kinome_blue
Curated_gene_sets:finetti_br...4         SET      15     -0.13177   -0.0037099      0.24044      0.70816 Curated_gene_sets:finetti_breast_cancers_kinome_gray
Curated_gene_sets:massarweh_...3         SET     539    -0.026408   -0.0043945     0.043834      0.72656 Curated_gene_sets:massarweh_tamoxifen_resistance_up
Curated_gene_sets:massarweh_...2         SET     224     0.066457    0.0071902     0.067979      0.16414 Curated_gene_sets:massarweh_tamoxifen_resistance_dn
Curated_gene_sets:massarweh_...1         SET      62     0.099936    0.0057131      0.13082      0.22246 Curated_gene_sets:massarweh_response_to_estradiol
Curated_gene_sets:wallace_pr...4         SET      19     0.033424     0.001059      0.20888      0.43643 Curated_gene_sets:wallace_prostate_cancer_up
Curated_gene_sets:wallace_pr...1         SET       5       -1.052    -0.017105      0.46894      0.98756 Curated_gene_sets:wallace_prostate_cancer_dn
Curated_gene_sets:wallace_pr...3         SET     257    -0.038266   -0.0044307       0.0629      0.72852 Curated_gene_sets:wallace_prostate_cancer_race_up
Curated_gene_sets:wallace_pr...2         SET      78     0.022093     0.001416      0.11018      0.42054 Curated_gene_sets:wallace_prostate_cancer_race_dn
Curated_gene_sets:sarrio_epi...2         SET     177    0.0067598   0.00065095     0.068215      0.46053 Curated_gene_sets:sarrio_epithelial_mesenchymal_transition_up
Curated_gene_sets:sarrio_epi...1         SET     145    -0.015999   -0.0013956      0.08165      0.57767 Curated_gene_sets:sarrio_epithelial_mesenchymal_transition_dn
Curated_gene_sets:ouillette_...2         SET      71     0.052245    0.0031954      0.10822      0.31464 Curated_gene_sets:ouillette_cll_13q14_deletion_up
Curated_gene_sets:ouillette_...1         SET      52     0.034269    0.0017946      0.13481      0.39967 Curated_gene_sets:ouillette_cll_13q14_deletion_dn
Curated_gene_sets:yokoe_canc...          SET      32      0.14642    0.0060185      0.15397      0.17081 Curated_gene_sets:yokoe_cancer_testis_antigens
Curated_gene_sets:marzec_il2...2         SET     108     0.099068    0.0074656     0.091061      0.13832 Curated_gene_sets:marzec_il2_signaling_up
Curated_gene_sets:marzec_il2...1         SET      36     0.034526    0.0015051      0.16139       0.4153 Curated_gene_sets:marzec_il2_signaling_dn
Curated_gene_sets:iwanaga_ca...3         SET     173    -0.072304   -0.0068842     0.072936      0.83923 Curated_gene_sets:iwanaga_carcinogenesis_by_kras_pten_up
Curated_gene_sets:iwanaga_ca...2         SET     334     0.045075    0.0059375     0.053356      0.19912 Curated_gene_sets:iwanaga_carcinogenesis_by_kras_pten_dn
Curated_gene_sets:iwanaga_ca...4         SET     161     -0.03459   -0.0031782     0.077269       0.6728 Curated_gene_sets:iwanaga_carcinogenesis_by_kras_up
Curated_gene_sets:iwanaga_ca...1         SET     108      0.04021    0.0030302     0.090403      0.32824 Curated_gene_sets:iwanaga_carcinogenesis_by_kras_dn
Curated_gene_sets:der_ifn_al...1         SET       4      0.56623    0.0082346      0.49141      0.12462 Curated_gene_sets:der_ifn_alpha_response_dn
Curated_gene_sets:camps_colo...2         SET      88     -0.07766   -0.0052856       0.1175      0.74568 Curated_gene_sets:camps_colon_cancer_copy_number_up
Curated_gene_sets:camps_colo...1         SET      55      0.13215    0.0071169      0.14716       0.1846 Curated_gene_sets:camps_colon_cancer_copy_number_dn
Curated_gene_sets:rizki_tumo...4         SET     196   0.00063484   6.4298e-05     0.067581      0.49625 Curated_gene_sets:rizki_tumor_invasiveness_3d_up
Curated_gene_sets:rizki_tumo...3         SET     247     -0.10504    -0.011926      0.06148      0.95622 Curated_gene_sets:rizki_tumor_invasiveness_3d_dn
Curated_gene_sets:rizki_tumo...2         SET      64     0.004053   0.00023539      0.11588      0.48605 Curated_gene_sets:rizki_tumor_invasiveness_2d_up
Curated_gene_sets:rizki_tumo...1         SET      59    -0.015232  -0.00084951      0.12555      0.54828 Curated_gene_sets:rizki_tumor_invasiveness_2d_dn
Curated_gene_sets:fujii_ybx1...2         SET      38     -0.11236   -0.0050318      0.15668      0.76334 Curated_gene_sets:fujii_ybx1_targets_up
Curated_gene_sets:fujii_ybx1...1         SET     180      0.04745    0.0046074     0.068953      0.24568 Curated_gene_sets:fujii_ybx1_targets_dn
Curated_gene_sets:osada_ascl...2         SET      43     -0.19804   -0.0094334      0.15388      0.90095 Curated_gene_sets:osada_ascl1_targets_up
Curated_gene_sets:osada_ascl...1         SET      23      0.36307     0.012655      0.22722     0.055045 Curated_gene_sets:osada_ascl1_targets_dn
Curated_gene_sets:cheng_impr...          SET     105    -0.017256   -0.0012823      0.10175      0.56733 Curated_gene_sets:cheng_imprinted_by_estradiol
Curated_gene_sets:de_yy1_tar...2         SET      17      0.65596     0.019659       0.2464    0.0038854 Curated_gene_sets:de_yy1_targets_up
Curated_gene_sets:de_yy1_tar...1         SET      89      0.07513    0.0051422      0.10499      0.23713 Curated_gene_sets:de_yy1_targets_dn
Curated_gene_sets:mccabe_bou...          SET     398    -0.020714   -0.0029734     0.048975      0.66383 Curated_gene_sets:mccabe_bound_by_hoxc6
Curated_gene_sets:pos_respon...2         SET      12      0.31347    0.0078944      0.32476      0.16722 Curated_gene_sets:pos_response_to_histamine_up
Curated_gene_sets:pos_respon...1         SET      11     -0.19555   -0.0047152      0.29684      0.74498 Curated_gene_sets:pos_response_to_histamine_dn
Curated_gene_sets:pos_histam...          SET      31     0.018075   0.00073124      0.17777      0.45951 Curated_gene_sets:pos_histamine_response_network
Curated_gene_sets:dairkee_ca...3         SET      28      0.40411     0.015539      0.18228     0.013317 Curated_gene_sets:dairkee_cancer_prone_response_e2
Curated_gene_sets:dairkee_ca...1         SET      52     -0.14728   -0.0077126      0.12982      0.87168 Curated_gene_sets:dairkee_cancer_prone_response_bpa
Curated_gene_sets:dairkee_ca...2         SET     111       0.1416     0.010817     0.088234     0.054272 Curated_gene_sets:dairkee_cancer_prone_response_bpa_e2
Curated_gene_sets:yamashita_...6         SET       7     -0.63995    -0.012311      0.40439      0.94322 Curated_gene_sets:yamashita_silenced_by_methylation
Curated_gene_sets:yamashita_...5         SET      57    -0.082426   -0.0045187      0.13226      0.73342 Curated_gene_sets:yamashita_methylated_in_prostate_cancer
Curated_gene_sets:ouyang_pro...3         SET      19     -0.28512   -0.0090335      0.24485      0.87788 Curated_gene_sets:ouyang_prostate_cancer_progression_up
Curated_gene_sets:ouyang_pro...2         SET      20       0.0138   0.00044856      0.19624      0.47197 Curated_gene_sets:ouyang_prostate_cancer_progression_dn
Curated_gene_sets:ouyang_pro...1         SET      20     -0.12549   -0.0040792      0.23958      0.69979 Curated_gene_sets:ouyang_prostate_cancer_markers
Curated_gene_sets:riggi_ewin...2         SET     412     0.014624     0.002135     0.053768      0.39282 Curated_gene_sets:riggi_ewing_sarcoma_progenitor_up
Curated_gene_sets:riggi_ewin...1         SET     179    -0.014125   -0.0013678     0.077966      0.57188 Curated_gene_sets:riggi_ewing_sarcoma_progenitor_dn
Curated_gene_sets:gautschi_s...          SET       8     -0.11726   -0.0024113      0.37724      0.62203 Curated_gene_sets:gautschi_src_signaling
Curated_gene_sets:vicent_met...          SET      14      0.84154      0.02289        0.282    0.0014239 Curated_gene_sets:vicent_metastasis_up
Curated_gene_sets:ambrosini_...          SET     104     -0.17636    -0.013043     0.093302      0.97062 Curated_gene_sets:ambrosini_flavopiridol_treatment_tp53
Curated_gene_sets:hann_resis...2         SET      32     0.016324   0.00067097      0.19049      0.46586 Curated_gene_sets:hann_resistance_to_bcl2_inhibitor_up
Curated_gene_sets:hann_resis...1         SET      45      0.20898     0.010182      0.15809     0.093116 Curated_gene_sets:hann_resistance_to_bcl2_inhibitor_dn
Curated_gene_sets:engelmann_...2         SET      47        0.239     0.011901      0.14345      0.04786 Curated_gene_sets:engelmann_cancer_progenitors_up
Curated_gene_sets:engelmann_...1         SET      65     0.060035    0.0035138      0.12569      0.31646 Curated_gene_sets:engelmann_cancer_progenitors_dn
Curated_gene_sets:worschech_...4         SET      58    0.0039913   0.00022071      0.12804      0.48757 Curated_gene_sets:worschech_tumor_rejection_up
Curated_gene_sets:worschech_...3         SET      11      0.34173    0.0082399      0.26926       0.1022 Curated_gene_sets:worschech_tumor_rejection_dn
Curated_gene_sets:huang_foxa...2         SET      47         0.13    0.0064733      0.15603      0.20237 Curated_gene_sets:huang_foxa2_targets_up
Curated_gene_sets:huang_foxa...1         SET      36     -0.27123    -0.011823      0.16921      0.94551 Curated_gene_sets:huang_foxa2_targets_dn
Curated_gene_sets:masri_resi...2         SET      18     0.072678    0.0022413      0.24661      0.38411 Curated_gene_sets:masri_resistance_to_tamoxifen_and_aromatase_inhibitors_up
Curated_gene_sets:masri_resi...1         SET      18     -0.32651    -0.010069      0.24909      0.90503 Curated_gene_sets:masri_resistance_to_tamoxifen_and_aromatase_inhibitors_dn
Curated_gene_sets:mishra_car...2         SET      23     -0.10965   -0.0038218      0.19938      0.70882 Curated_gene_sets:mishra_carcinoma_associated_fibroblast_up
Curated_gene_sets:mccabe_hox...4         SET       9    -0.045409  -0.00099043      0.35987       0.5502 Curated_gene_sets:mccabe_hoxc6_targets_up
Curated_gene_sets:mccabe_hox...3         SET      21      0.32388     0.010787      0.22731     0.077112 Curated_gene_sets:mccabe_hoxc6_targets_dn
Curated_gene_sets:ting_silen...          SET      31      -0.2453   -0.0099241      0.18248      0.91056 Curated_gene_sets:ting_silenced_by_dicer
Curated_gene_sets:boyerinas_...          SET      10      0.49975      0.01149      0.34447     0.073432 Curated_gene_sets:boyerinas_oncofetal_targets_of_let7a1
Curated_gene_sets:mccabe_hox...2         SET      26     -0.12189   -0.0045167      0.18863      0.74092 Curated_gene_sets:mccabe_hoxc6_targets_cancer_up
Curated_gene_sets:mccabe_hox...1         SET      19    -0.021312  -0.00067522      0.21197      0.54004 Curated_gene_sets:mccabe_hoxc6_targets_cancer_dn
Curated_gene_sets:molenaar_t...2         SET      62     0.059792    0.0034181      0.11702       0.3047 Curated_gene_sets:molenaar_targets_of_ccnd1_and_cdk4_up
Curated_gene_sets:molenaar_t...1         SET      53    -0.058266   -0.0030804      0.12164      0.68403 Curated_gene_sets:molenaar_targets_of_ccnd1_and_cdk4_dn
Curated_gene_sets:acevedo_no...2         SET     160  -0.00095909  -8.7849e-05      0.07104      0.50539 Curated_gene_sets:acevedo_normal_tissue_adjacent_to_liver_tumor_up
Curated_gene_sets:acevedo_no...1         SET     344     0.017296    0.0023116     0.049253      0.36273 Curated_gene_sets:acevedo_normal_tissue_adjacent_to_liver_tumor_dn
Curated_gene_sets:acevedo_li...2         SET     904    0.0080266    0.0017125     0.031814      0.40041 Curated_gene_sets:acevedo_liver_cancer_up
Curated_gene_sets:acevedo_li...1         SET     525     0.036296    0.0059633     0.042519      0.19666 Curated_gene_sets:acevedo_liver_cancer_dn
Curated_gene_sets:acevedo_li...8         SET     813    -0.032976   -0.0066891     0.033137      0.84016 Curated_gene_sets:acevedo_liver_tumor_vs_normal_adjacent_tissue_up
Curated_gene_sets:acevedo_li...7         SET     261      0.11826     0.013798     0.058103     0.020915 Curated_gene_sets:acevedo_liver_tumor_vs_normal_adjacent_tissue_dn
Curated_gene_sets:acevedo_li...4         SET     244   -0.0017779  -0.00020065     0.068578      0.51034 Curated_gene_sets:acevedo_liver_cancer_with_h3k27me3_up
Curated_gene_sets:acevedo_li...3         SET     186    0.0011683    0.0001153     0.074639      0.49376 Curated_gene_sets:acevedo_liver_cancer_with_h3k27me3_dn
Curated_gene_sets:acevedo_li...6         SET     117     -0.11705   -0.0091787      0.10047      0.87799 Curated_gene_sets:acevedo_liver_cancer_with_h3k9me3_up
Curated_gene_sets:acevedo_li...5         SET     108     -0.24755    -0.018655     0.094679      0.99553 Curated_gene_sets:acevedo_liver_cancer_with_h3k9me3_dn
