# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:abe_vegfa_targets_2hr (set)
# _SET1_  NGENES = 31
# _SET1_  P-VALUE = 1.38923e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_   ENSG00000104888    19   49932658   49945617     33      13  519451       2.4005     0.008187
_SET2_   ENSG00000196961    19   50270225   50310370    165      37  517275     -0.29456      0.61583
_SET2_   ENSG00000010361    19   50310126   50320633     42      19  518262      -1.0984      0.86398
_SET2_   ENSG00000161681    19   51165084   51222707    222      75  512532       -0.361      0.64095
_SET2_   ENSG00000142513    19   51293672   51298481     30       9  522603     -0.24281      0.59592
_SET2_   ENSG00000105383    19   51728320   51747115     46      19  520943    -0.024368      0.50972
_SET2_   ENSG00000105492    19   52022779   52035110     86      15  523057     -0.58872      0.72198
_SET2_   ENSG00000105568    19   52693292   52730687    178      28  521725      -1.8612      0.96864
_SET2_   ENSG00000163098    19   53792856   53794875     15       8  534151     -0.96946      0.83384
_SET2_   ENSG00000126583    19   54382444   54410906    118      37  510293       1.0691      0.14252
_SET2_   ENSG00000105605    19   54412589   54447195    136      44  506319     -0.13767      0.55475
_SET2_   ENSG00000142408    19   54466294   54493469    117      22  518788     -0.53468      0.70357
_SET2_   ENSG00000131042    19   54777675   54785039     59      15  498856     -0.18767      0.57443
_SET2_   ENSG00000129990    19   55682567   55691809     69      10  528127      0.12287      0.45111
_SET2_   ENSG00000160469    19   55793440   55823901    124      29  516288      0.41567      0.33883
_SET2_   ENSG00000095752    19   55875757   55881831     30      10  516601       1.1622      0.12258
_SET2_   ENSG00000187902    19   55940107   55954230     27      13  514496      -2.7611      0.99712
_SET2_   ENSG00000101266    20     459116     524465    202      50  511015     -0.23119      0.59142
_SET2_   ENSG00000101282    20     939095     982907    254      39  517940      0.68286      0.24735
_SET2_   ENSG00000125818    20    1093906    1160596    245      64  514153      0.53537       0.2962
_SET2_   ENSG00000101298    20    1246960    1289972    188      53  516926     -0.29061      0.61433
_SET2_   ENSG00000089012    20    1609798    1638425    133      26  523437    -0.054792      0.52185
_SET2_   ENSG00000101327    20    1959403    1974732     67      17  526405     0.027163      0.48916
_SET2_   ENSG00000132670    20    2844830    3019722    597      44  506687      0.87276       0.1914
_SET2_   ENSG00000101405    20    3052266    3053163      3       2  537349      0.40336      0.34334
_SET2_   ENSG00000101200    20    3063202    3065370      5       3  501462      0.34511      0.36501
_SET2_   ENSG00000171873    20    4201329    4229721    124      33  522027      0.51425      0.30354
_SET2_   ENSG00000171867    20    4666882    4682236     62      18  511724      0.26475       0.3956
_SET2_   ENSG00000101311    20    6055492    6104191    300      34  525429     -0.68703      0.75397
_SET2_   ENSG00000125845    20    6748311    6760927     49      19  514321     -0.60736       0.7282
_SET2_   ENSG00000182621    20    8112824    8949003   3604     257  519826      0.91966      0.17888
_SET2_   ENSG00000101333    20    9049410    9461889   1419     147  516854       1.0489      0.14711
_SET2_   ENSG00000132639    20   10199478   10288066    314      56  516898      0.23331      0.40776
_SET2_   ENSG00000125798    20   22561643   22566093      9       4  512011      0.48148      0.31509
_SET2_   ENSG00000125814    20   23355159   23402125    202      22  526677      -0.8355      0.79828
_SET2_   ENSG00000101306    20   30407111   30422492     65      14  513253     -0.33851      0.63251
_SET2_   ENSG00000101440    20   32782375   32857150    162      19  509033       1.9369     0.026381
_SET2_   ENSG00000125965    20   34021145   34042568     50      15  519237      0.72299      0.23484
_SET2_   ENSG00000118702    20   35879489   35890238     32      10  518720     0.016724      0.49333
_SET2_   ENSG00000197122    20   35973088   36034453    223      51  515723     -0.32472       0.6273
_SET2_   ENSG00000053438    20   36149617   36152092      3       2  521574     -0.39646      0.65412
_SET2_   ENSG00000101438    20   37353105   37358015      5       3  537349   -0.0052242      0.50208
_SET2_   ENSG00000124181    20   39765600   39811629    123      44  506376      0.74791      0.22726
_SET2_   ENSG00000101076    20   42984340   43061485    316      66  519189      -1.4894      0.93181
_SET2_   ENSG00000064205    20   43343485   43357150     36      14  519286      -1.7794      0.96241
_SET2_   ENSG00000101098    20   43380449   43438979    165      36  517632      -1.4793      0.93047
_SET2_   ENSG00000101109    20   43595115   43708600    421      40  507295    -0.034681      0.51383
_SET2_   ENSG00000124140    20   44650356   44688784    179      33  520266     -0.28924       0.6138
_SET2_   ENSG00000101040    20   45837859   45985567    413      76  505480       1.1811      0.11878
_SET2_   ENSG00000196562    20   46285092   46415360    700     127  522141     -0.15914      0.56322
_SET2_   ENSG00000124214    20   47729878   47804904    233      42  513673       2.1541     0.015615
_SET2_   ENSG00000158445    20   47980414   48099184    534      62  523954      -0.2327        0.592
_SET2_   ENSG00000101126    20   49505585   49547958    158      32  508896       1.4638     0.071631
_SET2_   ENSG00000087510    20   55204358   55214339     26      15  507091      0.88245      0.18877
_SET2_   ENSG00000087460    20   57414773   57486247    254      58  519962      -1.3583      0.91282
_SET2_   ENSG00000124205    20   57875482   57901047     93      33  516266      -1.2345      0.89149
_SET2_   ENSG00000101182    20   60711791   60718496     25       5  516717       1.4812     0.069273
_SET2_   ENSG00000101180    20   60790026   60795323     14      10  521857     -0.53774      0.70462
_SET2_   ENSG00000101188    20   61340189   61394123    354      49  517301       2.1526     0.015675
_SET2_   ENSG00000101193    20   61569471   61576996     23      10  511402       0.1073      0.45728
_SET2_   ENSG00000101204    20   61975420   62009753    254      50  519633      0.28981      0.38598
_SET2_   ENSG00000075043    20   62037542   62103993    352      47  516866     -0.34098      0.63344
_SET2_   ENSG00000101152    20   62526518   62567384    206      33  513257     -0.10505      0.54183
_SET2_   ENSG00000154639    21   18884700   18965897    320      36  517593      0.68597      0.24637
_SET2_   ENSG00000142192    21   27252861   27543446   1107     103  516683      0.95545      0.16968
_SET2_   ENSG00000171189    21   30909254   31312351   1672     104  519962      -1.9837      0.97636
_SET2_   ENSG00000156299    21   32490734   32932290   2018     174  513317       1.6025     0.054525
_SET2_   ENSG00000159082    21   34001069   34100359    230      51  514208     -0.80196      0.78871
_SET2_   ENSG00000159216    21   36160098   37376965   5465     317  517833      -1.8705      0.96929
_SET2_   ENSG00000183844    21   42676139   42729358    229      47  522499     -0.52814       0.7013
_SET2_   ENSG00000141956    21   43218385   43299591    508      47  526163       2.2957     0.010847
_SET2_   ENSG00000141959    21   45719934   45747259    168      29  518981    -0.064568      0.52574
_SET2_   ENSG00000160255    21   46305868   46351904    303      82  516018       -0.845      0.80094
_SET2_   ENSG00000197381    21   46493768   46646478    658      50  516078     -0.23483      0.59283
_SET2_   ENSG00000160307    21   48018875   48025121     43      14  516562       1.3922     0.081934
_SET2_   ENSG00000184702    22   19701987   19712295     17      10  499544       1.7886     0.036842
_SET2_   ENSG00000099940    22   21213271   21245506    145      30  507767      -1.0887      0.86186
_SET2_   ENSG00000099957    22   21364097   21383119    111      36  517690     -0.41039      0.65924
_SET2_   ENSG00000100030    22   22108789   22221970    385      36  517421     0.062335      0.47515
_SET2_   ENSG00000186716    22   23521891   23660224    620      59  511757     -0.01917      0.50765
_SET2_   ENSG00000128271    22   24813847   24838328     93      32  513978       4.4248   4.8275e-06
_SET2_   ENSG00000100068    22   25747385   25801344    294      51  518533      -1.8009      0.96414
_SET2_   ENSG00000183579    22   29279580   29453475    584      54  518889     -0.61002      0.72908
_SET2_   ENSG00000183762    22   29469066   29564321    394      50  520731       1.0047      0.15753
_SET2_   ENSG00000128342    22   30636436   30642840     21      10  510023       0.8466      0.19861
_SET2_   ENSG00000099985    22   30658818   30662829     17      11  510996       2.0002     0.022742
_SET2_   ENSG00000198832    22   31500758   31516055     54      15  524645     0.010206      0.49593
_SET2_   ENSG00000128245    22   32340447   32353590     53      14  519117      -1.0958      0.86343
_SET2_   ENSG00000185666    22   32908539   33454358   2540     172  519768      0.42974      0.33369
_SET2_   ENSG00000100281    22   35653445   35691800    121      12  520866      0.36741      0.35666
_SET2_   ENSG00000100302    22   35936915   35950048     43      12  519219     -0.21693      0.58587
_SET2_   ENSG00000166862    22   36959968   37099603    583      86  518871      0.94716      0.17178
_SET2_   ENSG00000183473    22   37600278   37608362     37      15  500367    -0.093491      0.53724
_SET2_   ENSG00000128310    22   38219389   38221502      7       4  486082      0.96844      0.16641
_SET2_   ENSG00000100146    22   38366693   38383429     26      14  501410      0.98633      0.16199
_SET2_   ENSG00000100151    22   38452318   38471708     54      17  512414       1.9128     0.027887
_SET2_   ENSG00000184381    22   38507502   38601697    476      31  520900      0.99809      0.15912
_SET2_   ENSG00000213923    22   38686697   38794527    321      72  511527       2.7743    0.0027663
_SET2_   ENSG00000100211    22   39052641   39069859     85       8  527446       1.8621     0.031294
_SET2_   ENSG00000221890    22   39214457   39239987    112      23  521465     -0.21573       0.5854
_SET2_   ENSG00000100311    22   39619364   39640756     96      19  516094     -0.58483      0.72067
_SET2_   ENSG00000100321    22   39745930   39781593    174      33  516716      -1.2932      0.90203
_SET2_   ENSG00000100351    22   40297086   40369725    164      52  518244      0.96584      0.16706
_SET2_   ENSG00000100354    22   40440821   40731812    877      46  506626       2.4505    0.0071327
_SET2_   ENSG00000100387    22   41347351   41369313     43      19  503137      0.32579      0.37229
_SET2_   ENSG00000234965    22   42307297   42310570     15       4  516622      0.45277      0.32536
_SET2_   ENSG00000100266    22   43231418   43411151    728      30  523798       1.3336     0.091161
_SET2_   ENSG00000188064    22   46316242   46373009    370      69  517757      0.92278      0.17806
_SET2_   ENSG00000075275    22   46756731   46933067   1203     143  516340       1.5134     0.065088
_SET2_   ENSG00000198355    22   50354161   50357728     14       5  517772     -0.19048      0.57554
_SET2_   ENSG00000073150    22   50609160   50618723     37      19  519361       1.2356      0.10831
_SET2_   ENSG00000008735    22   51039114   51052409     67      16  523695       0.3563      0.36081
_SET2_   ENSG00000251322    22   51112843   51171726    211      65  513455      0.78987       0.2148

# _SET3_  VARIABLE = GO_bp:go_positive_regulation_of_rna_biosynthetic_process (set)
# _SET3_  NGENES = 1515
# _SET3_  P-VALUE = 1.6145e-06
_SET3_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET3_   ENSG00000188157     1     955503     991496    224      44  499827       1.0585      0.14491
