# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:meinhold_o...1         SET      17      0.20834    0.0064788       0.2033      0.15273 Curated_gene_sets:meinhold_ovarian_cancer_low_grade_dn
Curated_gene_sets:dacosta_er...2         SET      24    -0.078897   -0.0029146      0.19229       0.6592 Curated_gene_sets:dacosta_ercc3_allele_xpcs_vs_ttd_up
Curated_gene_sets:dacosta_er...1         SET      31     -0.11313    -0.004749      0.15244        0.771 Curated_gene_sets:dacosta_ercc3_allele_xpcs_vs_ttd_dn
Curated_gene_sets:dacosta_lo...2         SET      12     -0.26178   -0.0068407      0.24827      0.85415 Curated_gene_sets:dacosta_low_dose_uv_response_via_ercc3_xpcs_up
Curated_gene_sets:dacosta_lo...1         SET       7      0.22073    0.0044059      0.33162      0.25284 Curated_gene_sets:dacosta_low_dose_uv_response_via_ercc3_xpcs_dn
Curated_gene_sets:dacosta_uv...6         SET     272     0.040929     0.005054     0.048422      0.19899 Curated_gene_sets:dacosta_uv_response_via_ercc3_up
Curated_gene_sets:dacosta_uv...3         SET     829    0.0055374    0.0011744     0.030437      0.42782 Curated_gene_sets:dacosta_uv_response_via_ercc3_dn
Curated_gene_sets:dacosta_uv...1         SET     449     0.058283    0.0091993     0.041017     0.077675 Curated_gene_sets:dacosta_uv_response_via_ercc3_common_dn
Curated_gene_sets:dirmeier_l...3         SET      55    -0.055934   -0.0031253      0.11679        0.684 Curated_gene_sets:dirmeier_lmp1_response_late_up
Curated_gene_sets:dirmeier_l...2         SET      22    -0.064138   -0.0022686      0.17587      0.64233 Curated_gene_sets:dirmeier_lmp1_response_late_dn
Curated_gene_sets:heidenblad...4         SET      37     0.049895    0.0022878      0.13288      0.35365 Curated_gene_sets:heidenblad_amplicon_8q24_up
Curated_gene_sets:heidenblad...3         SET      39    -0.018543  -0.00087286       0.1337      0.55515 Curated_gene_sets:heidenblad_amplicon_8q24_dn
Curated_gene_sets:heidenblad...2         SET      34     0.036163    0.0015896      0.14949      0.40443 Curated_gene_sets:heidenblad_amplicon_12p11_12_up
Curated_gene_sets:heidenblad...1         SET      20    -0.063863   -0.0021539      0.16609       0.6497 Curated_gene_sets:heidenblad_amplicon_12p11_12_dn
Curated_gene_sets:amundson_r...          SET     191      0.01718    0.0017819     0.061595      0.39015 Curated_gene_sets:amundson_response_to_arsenite
Curated_gene_sets:fung_il2_s...2         SET      10     -0.25381   -0.0060547      0.28968      0.80952 Curated_gene_sets:fung_il2_signaling_2
Curated_gene_sets:fung_il2_s...1         SET       8    -0.019051  -0.00040652      0.35753      0.52125 Curated_gene_sets:fung_il2_signaling_1
Curated_gene_sets:fung_il2_t...2         SET       8     -0.37242   -0.0079468      0.33526      0.86668 Curated_gene_sets:fung_il2_targets_with_stat5_binding_sites_t1
Curated_gene_sets:fung_il2_t...1         SET       5      0.20905    0.0035269      0.47835      0.33105 Curated_gene_sets:fung_il2_targets_with_stat5_binding_sites
Curated_gene_sets:sasaki_tar...          SET      10      0.23379    0.0055772      0.27046      0.19368 Curated_gene_sets:sasaki_targets_of_tp73_and_tp63
Curated_gene_sets:yanagihara...          SET      25     -0.16343   -0.0061617       0.1618      0.84376 Curated_gene_sets:yanagihara_esx1_targets
Curated_gene_sets:weinmann_a...2         SET      24     -0.11665   -0.0043095      0.18162      0.73966 Curated_gene_sets:weinmann_adaptation_to_hypoxia_up
Curated_gene_sets:weinmann_a...1         SET      34     -0.15121   -0.0066467      0.14531      0.85096 Curated_gene_sets:weinmann_adaptation_to_hypoxia_dn
Curated_gene_sets:tsunoda_ci...2         SET      12      0.18192    0.0047536      0.24349       0.2275 Curated_gene_sets:tsunoda_cisplatin_resistance_up
Curated_gene_sets:tsunoda_ci...1         SET      41     0.046725     0.002255      0.13713      0.36666 Curated_gene_sets:tsunoda_cisplatin_resistance_dn
Curated_gene_sets:maina_hypo...          SET       5     -0.13082    -0.002207       0.3602      0.64176 Curated_gene_sets:maina_hypoxia_vhl_targets_up
Curated_gene_sets:martoriati...4         SET     150    -0.047157   -0.0043395     0.070644      0.74778 Curated_gene_sets:martoriati_mdm4_targets_neuroepithelium_up
Curated_gene_sets:martoriati...3         SET     139    -0.049753   -0.0044087     0.075268      0.74569 Curated_gene_sets:martoriati_mdm4_targets_neuroepithelium_dn
Curated_gene_sets:martoriati...2         SET     210    -0.095919    -0.010426     0.058251      0.95017 Curated_gene_sets:martoriati_mdm4_targets_fetal_liver_up
Curated_gene_sets:martoriati...1         SET     472    -0.028876   -0.0046699     0.038728      0.77205 Curated_gene_sets:martoriati_mdm4_targets_fetal_liver_dn
Curated_gene_sets:li_wilms_t...3         SET      17     0.034908    0.0010856      0.19388      0.42856 Curated_gene_sets:li_wilms_tumor_anaplastic_up
Curated_gene_sets:li_wilms_t...2         SET       5      0.57602     0.009718       0.4164     0.083288 Curated_gene_sets:li_wilms_tumor_anaplastic_dn
Curated_gene_sets:borlak_liv...          SET      43     0.072014    0.0035591      0.14085      0.30458 Curated_gene_sets:borlak_liver_cancer_egf_up
Curated_gene_sets:mann_respo...2         SET      19     -0.13044    -0.004288      0.18351      0.76139 Curated_gene_sets:mann_response_to_amifostine_up
Curated_gene_sets:mann_respo...1         SET       9     -0.20484    -0.004636      0.24548      0.79798 Curated_gene_sets:mann_response_to_amifostine_dn
Curated_gene_sets:yan_escape...          SET      19     -0.30915    -0.010163      0.19439      0.94411 Curated_gene_sets:yan_escape_from_anoikis
Curated_gene_sets:lien_breas...3         SET      70    -0.024599   -0.0015499      0.10568      0.59203 Curated_gene_sets:lien_breast_carcinoma_metaplastic_vs_ductal_up
Curated_gene_sets:lien_breas...2         SET     104     -0.15352    -0.011779     0.081296      0.97051 Curated_gene_sets:lien_breast_carcinoma_metaplastic_vs_ductal_dn
Curated_gene_sets:wood_ebv_e...2         SET      98     0.073173    0.0054508     0.091056      0.21082 Curated_gene_sets:wood_ebv_ebna1_targets_up
Curated_gene_sets:wood_ebv_e...1         SET      41     0.015566   0.00075122      0.13148      0.45288 Curated_gene_sets:wood_ebv_ebna1_targets_dn
Curated_gene_sets:mohankumar...2         SET     378    -0.044686    -0.006485     0.041903      0.85687 Curated_gene_sets:mohankumar_hoxa1_targets_up
Curated_gene_sets:mohankumar...1         SET     145     0.058837    0.0053241     0.075777      0.21875 Curated_gene_sets:mohankumar_hoxa1_targets_dn
Curated_gene_sets:dawson_met...          SET      52      0.24894     0.013526      0.13801     0.035638 Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1
Curated_gene_sets:murata_vir...          SET      19     -0.31343    -0.010304       0.1932      0.94762 Curated_gene_sets:murata_virulence_of_h_pilori
Curated_gene_sets:wang_hcp_p...          SET      98    -0.046945   -0.0034971     0.087405       0.7044 Curated_gene_sets:wang_hcp_prostate_cancer
Curated_gene_sets:johansson_...2         SET       7       0.1509     0.003012      0.30204      0.30868 Curated_gene_sets:johansson_brain_cancer_early_vs_late_up
Curated_gene_sets:johansson_...1         SET      40    -0.022252   -0.0010608      0.14176      0.56237 Curated_gene_sets:johansson_brain_cancer_early_vs_late_dn
Curated_gene_sets:wiemann_te...          SET      11     -0.10739   -0.0026869      0.24957      0.66651 Curated_gene_sets:wiemann_telomere_shortening_and_chronic_liver_damage_up
Curated_gene_sets:maina_vhl_...2         SET       9    -0.060151   -0.0013613      0.30069      0.57928 Curated_gene_sets:maina_vhl_targets_up
Curated_gene_sets:maina_vhl_...1         SET      16     -0.14094   -0.0042521      0.20857       0.7504 Curated_gene_sets:maina_vhl_targets_dn
Curated_gene_sets:gruetzmann...2         SET     316     0.008024    0.0010666     0.048217      0.43392 Curated_gene_sets:gruetzmann_pancreatic_cancer_up
Curated_gene_sets:gruetzmann...1         SET     172    0.0078307   0.00077116     0.062297      0.44999 Curated_gene_sets:gruetzmann_pancreatic_cancer_dn
Curated_gene_sets:jazag_tgfb...2         SET      91      0.22133     0.015891     0.085318    0.0047454 Curated_gene_sets:jazag_tgfb1_signaling_up
Curated_gene_sets:jazag_tgfb...1         SET      32     -0.13328   -0.0056842      0.14514      0.82076 Curated_gene_sets:jazag_tgfb1_signaling_dn
Curated_gene_sets:jazag_tgfb...4         SET     101     -0.10085    -0.007626     0.084113      0.88472 Curated_gene_sets:jazag_tgfb1_signaling_via_smad4_up
Curated_gene_sets:jazag_tgfb...3         SET      57    -0.056852   -0.0032336      0.10727      0.70194 Curated_gene_sets:jazag_tgfb1_signaling_via_smad4_dn
Curated_gene_sets:li_wilms_t...7         SET      29      0.46673      0.01895      0.14992   0.00092702 Curated_gene_sets:li_wilms_tumor_vs_fetal_kidney_2_up
Curated_gene_sets:li_wilms_t...6         SET      46    -0.053737   -0.0027466      0.13968      0.64977 Curated_gene_sets:li_wilms_tumor_vs_fetal_kidney_2_dn
Curated_gene_sets:simbulan_u...3         SET       7     -0.34232   -0.0068329      0.36243      0.82754 Curated_gene_sets:simbulan_uv_response_normal_up
Curated_gene_sets:simbulan_u...2         SET      30     0.071474    0.0029516      0.16143      0.32897 Curated_gene_sets:simbulan_uv_response_normal_dn
Curated_gene_sets:simbulan_u...1         SET      30     -0.26382    -0.010895      0.15589       0.9547 Curated_gene_sets:simbulan_uv_response_immortalized_dn
Curated_gene_sets:ceballos_t...2         SET      18    -0.030313  -0.00096996      0.20815      0.55789 Curated_gene_sets:ceballos_targets_of_tp53_and_myc_up
Curated_gene_sets:ceballos_t...1         SET      31      0.15154    0.0063611       0.1371      0.13452 Curated_gene_sets:ceballos_targets_of_tp53_and_myc_dn
Curated_gene_sets:inamura_lu...3         SET      13    -0.079187   -0.0021537      0.20374      0.65124 Curated_gene_sets:inamura_lung_cancer_scc_up
Curated_gene_sets:inamura_lu...1         SET      13     -0.54228    -0.014749       0.2402      0.98801 Curated_gene_sets:inamura_lung_cancer_scc_dn
Curated_gene_sets:inamura_lu...2         SET      15    -0.038124   -0.0011137      0.18879      0.58002 Curated_gene_sets:inamura_lung_cancer_scc_subtypes_up
Curated_gene_sets:sasai_resi...          SET      47     -0.17214   -0.0088931      0.13284      0.90248 Curated_gene_sets:sasai_resistance_to_neoplastic_transfromation
Curated_gene_sets:kim_myc_am...2         SET     176      0.01124    0.0011196      0.06163      0.42764 Curated_gene_sets:kim_myc_amplification_targets_up
Curated_gene_sets:kim_myc_am...1         SET      94    -0.084127   -0.0061383     0.086002        0.836 Curated_gene_sets:kim_myc_amplification_targets_dn
Curated_gene_sets:kim_mycn_a...2         SET      83    -0.076565   -0.0052511     0.097424      0.78403 Curated_gene_sets:kim_mycn_amplification_targets_up
Curated_gene_sets:kim_mycn_a...1         SET     101     -0.12146   -0.0091847     0.085176      0.92306 Curated_gene_sets:kim_mycn_amplification_targets_dn
Curated_gene_sets:kim_mycl1_...2         SET      11      0.15039    0.0037627       0.2839      0.29815 Curated_gene_sets:kim_mycl1_amplification_targets_up
Curated_gene_sets:kim_mycl1_...1         SET      18    -0.011428  -0.00036567      0.20088      0.52268 Curated_gene_sets:kim_mycl1_amplification_targets_dn
Curated_gene_sets:tsai_respo...1         SET     134    -0.045915   -0.0039953     0.074176      0.73204 Curated_gene_sets:tsai_response_to_ionizing_radiation
Curated_gene_sets:yang_breas...6         SET      33     -0.10006   -0.0043334      0.14961      0.74819 Curated_gene_sets:yang_breast_cancer_esr1_up
Curated_gene_sets:yang_breas...3         SET      23     -0.14864   -0.0053758      0.18076      0.79455 Curated_gene_sets:yang_breast_cancer_esr1_dn
Curated_gene_sets:yang_breas...5         SET      30      0.16934    0.0069931      0.14821      0.12662 Curated_gene_sets:yang_breast_cancer_esr1_laser_up
Curated_gene_sets:yang_breas...4         SET      46     0.092208    0.0047129      0.13161      0.24177 Curated_gene_sets:yang_breast_cancer_esr1_laser_dn
Curated_gene_sets:yang_breas...2         SET      25     0.024904   0.00093894      0.17355      0.44295 Curated_gene_sets:yang_breast_cancer_esr1_bulk_up
Curated_gene_sets:yang_breas...1         SET      22      -0.3027    -0.010707       0.1785      0.95503 Curated_gene_sets:yang_breast_cancer_esr1_bulk_dn
Curated_gene_sets:wang_respo...3         SET      30    -0.026786   -0.0011062      0.13464      0.57884 Curated_gene_sets:wang_response_to_bexarotene_up
Curated_gene_sets:wang_respo...2         SET      27      0.12203    0.0047812      0.17753      0.24592 Curated_gene_sets:wang_response_to_bexarotene_dn
Curated_gene_sets:stanhill_h...          SET       6     -0.28794   -0.0053214      0.43978      0.74368 Curated_gene_sets:stanhill_hras_transfromation_up
Curated_gene_sets:ren_mif_ta...          SET       5      0.45888    0.0077417      0.39549      0.12298 Curated_gene_sets:ren_mif_targets_dn
Curated_gene_sets:semba_fhit...2         SET      11     -0.12251    -0.003065      0.24718      0.68992 Curated_gene_sets:semba_fhit_targets_up
Curated_gene_sets:semba_fhit...1         SET       9      0.18396    0.0041634      0.23664      0.21847 Curated_gene_sets:semba_fhit_targets_dn
Curated_gene_sets:shank_tal1...          SET      10    0.0003738   8.9172e-06      0.26322      0.49943 Curated_gene_sets:shank_tal1_targets_dn
Curated_gene_sets:hasina_nol...2         SET      10     -0.48979    -0.011684      0.28437      0.95749 Curated_gene_sets:hasina_nol7_targets_up
Curated_gene_sets:hasina_nol...1         SET      13     0.023271   0.00063291      0.26568       0.4651 Curated_gene_sets:hasina_nol7_targets_dn
Curated_gene_sets:kondo_hypo...          SET       7     0.025008   0.00049917      0.35835      0.47218 Curated_gene_sets:kondo_hypoxia
Curated_gene_sets:howlin_pub...          SET      51     -0.18941    -0.010192      0.13055      0.92658 Curated_gene_sets:howlin_pubertal_mammary_gland
Curated_gene_sets:kreppel_cd...          SET       7      0.27444    0.0054779      0.33017      0.20293 Curated_gene_sets:kreppel_cd99_targets_dn
Curated_gene_sets:hatada_met...2         SET     333    -0.028308   -0.0038609     0.047937      0.72258 Curated_gene_sets:hatada_methylated_in_lung_cancer_up
Curated_gene_sets:hatada_met...1         SET      29     -0.20968   -0.0085135       0.1736      0.88644 Curated_gene_sets:hatada_methylated_in_lung_cancer_dn
Curated_gene_sets:calvet_iri...1         SET       4     0.032061   0.00048381      0.34337       0.4628 Curated_gene_sets:calvet_irinotecan_sensitive_vs_resistant_up
Curated_gene_sets:calvet_iri...3         SET       5     -0.16437   -0.0027731      0.42452      0.65069 Curated_gene_sets:calvet_irinotecan_sensitive_vs_reverted_up
Curated_gene_sets:calvet_iri...2         SET       5     -0.45446   -0.0076671      0.42938      0.85506 Curated_gene_sets:calvet_irinotecan_sensitive_vs_reverted_dn
Curated_gene_sets:furukawa_d...2         SET      66      0.12604    0.0077119      0.10903      0.12385 Curated_gene_sets:furukawa_dusp6_targets_pci35_up
Curated_gene_sets:furukawa_d...1         SET      68     -0.02199   -0.0013657     0.097464      0.58925 Curated_gene_sets:furukawa_dusp6_targets_pci35_dn
Curated_gene_sets:karakas_tg...          SET      19     0.076071    0.0025008      0.16397      0.32135 Curated_gene_sets:karakas_tgfb1_signaling
Curated_gene_sets:sheth_live...1         SET     230      0.10095     0.011477     0.054674     0.032421 Curated_gene_sets:sheth_liver_cancer_vs_txnip_loss_pam1
Curated_gene_sets:sheth_live...2         SET     152     -0.01595   -0.0014774     0.070653       0.5893 Curated_gene_sets:sheth_liver_cancer_vs_txnip_loss_pam2
