# TOTAL_GENES = 18808
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:kobayashi_...3         SET      17      0.11381    0.0034203      0.27367      0.33875 Curated_gene_sets:kobayashi_egfr_signaling_6hr_dn
Curated_gene_sets:sotiriou_b...2         SET     144   -0.0031654  -0.00027592     0.082797      0.51525 Curated_gene_sets:sotiriou_breast_cancer_grade_1_vs_3_up
Curated_gene_sets:sotiriou_b...1         SET      51       0.0791    0.0041135      0.15016      0.29918 Curated_gene_sets:sotiriou_breast_cancer_grade_1_vs_3_dn
Curated_gene_sets:gazda_diam...2         SET      23     -0.15932    -0.005568      0.20884      0.77722 Curated_gene_sets:gazda_diamond_blackfan_anemia_erythroid_up
Curated_gene_sets:gazda_diam...1         SET     425    -0.010271   -0.0015264     0.049299      0.58251 Curated_gene_sets:gazda_diamond_blackfan_anemia_erythroid_dn
Curated_gene_sets:gazda_diam...4         SET      29    -0.085794   -0.0033664      0.18908      0.67499 Curated_gene_sets:gazda_diamond_blackfan_anemia_myeloid_up
Curated_gene_sets:gazda_diam...3         SET      37      0.15196    0.0067334      0.16802       0.1829 Curated_gene_sets:gazda_diamond_blackfan_anemia_myeloid_dn
Curated_gene_sets:gazda_diam...6         SET      35     -0.13788   -0.0059424      0.19778      0.75713 Curated_gene_sets:gazda_diamond_blackfan_anemia_progenitor_up
Curated_gene_sets:gazda_diam...5         SET      56      0.42392     0.023098      0.13507   0.00085037 Curated_gene_sets:gazda_diamond_blackfan_anemia_progenitor_dn
Curated_gene_sets:chemnitz_r...2         SET     137     -0.11988    -0.010194     0.085403      0.91979 Curated_gene_sets:chemnitz_response_to_prostaglandin_e2_up
Curated_gene_sets:chemnitz_r...1         SET     358     0.046021    0.0062888     0.056699      0.20849 Curated_gene_sets:chemnitz_response_to_prostaglandin_e2_dn
Curated_gene_sets:zerbini_re...2         SET       9      0.31183    0.0068198      0.36985      0.19959 Curated_gene_sets:zerbini_response_to_sulindac_up
Curated_gene_sets:zerbini_re...1         SET       6     -0.10139   -0.0018107      0.41844      0.59573 Curated_gene_sets:zerbini_response_to_sulindac_dn
Curated_gene_sets:igarashi_a...2         SET       4     -0.71051    -0.010361      0.65732      0.86013 Curated_gene_sets:igarashi_atf4_targets_up
Curated_gene_sets:igarashi_a...1         SET      90    0.0046245   0.00031914      0.11773      0.48433 Curated_gene_sets:igarashi_atf4_targets_dn
Curated_gene_sets:zhong_resp...2         SET     154     0.054745    0.0049336     0.081747      0.25153 Curated_gene_sets:zhong_response_to_azacitidine_and_tsa_up
Curated_gene_sets:zhong_resp...1         SET      64      0.12965      0.00755      0.12088      0.14175 Curated_gene_sets:zhong_response_to_azacitidine_and_tsa_dn
Curated_gene_sets:davicioni_...2         SET     309     0.099221     0.012613     0.063151     0.058082 Curated_gene_sets:davicioni_molecular_arms_vs_erms_up
Curated_gene_sets:davicioni_...1         SET     171    -0.020689   -0.0019638      0.08433       0.5969 Curated_gene_sets:davicioni_molecular_arms_vs_erms_dn
Curated_gene_sets:davicioni_...8         SET     244    -0.049621   -0.0056152     0.073816      0.74928 Curated_gene_sets:davicioni_targets_of_pax_foxo1_fusions_up
Curated_gene_sets:davicioni_...7         SET      63     -0.08798   -0.0050836      0.14187      0.73241 Curated_gene_sets:davicioni_targets_of_pax_foxo1_fusions_dn
Curated_gene_sets:davicioni_...6         SET      59    -0.092919   -0.0051962       0.1487      0.73397 Curated_gene_sets:davicioni_rhabdomyosarcoma_pax_foxo1_fusion_up
Curated_gene_sets:davicioni_...5         SET      14     -0.26493   -0.0072256      0.31801       0.7976 Curated_gene_sets:davicioni_rhabdomyosarcoma_pax_foxo1_fusion_dn
Curated_gene_sets:sengupta_n...4         SET     372     0.010558    0.0014702     0.057041      0.42658 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_with_lmp1_up
Curated_gene_sets:sengupta_n...3         SET     150     -0.13965    -0.012422      0.09155      0.93641 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_with_lmp1_dn
Curated_gene_sets:turashvili...12        SET      63    -0.062817   -0.0036296      0.14486      0.66772 Curated_gene_sets:turashvili_breast_normal_ductal_vs_lobular_up
Curated_gene_sets:turashvili...11        SET       5      0.14706    0.0023976      0.58859      0.40135 Curated_gene_sets:turashvili_breast_normal_ductal_vs_lobular_dn
Curated_gene_sets:turashvili...4         SET      43     -0.15273   -0.0072944      0.16193      0.82719 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_ductal_normal_up
Curated_gene_sets:turashvili...3         SET     178     -0.12082    -0.011699     0.083512      0.92601 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_ductal_normal_dn
Curated_gene_sets:turashvili...6         SET      73     0.072719    0.0045217      0.12497      0.28032 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_lobular_normal_up
Curated_gene_sets:turashvili...5         SET      62      0.06065    0.0034766      0.13629      0.32816 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_lobular_normal_dn
Curated_gene_sets:turashvili...2         SET      21     0.058751    0.0019621      0.25955      0.41046 Curated_gene_sets:turashvili_breast_carcinoma_ductal_vs_lobular_up
Curated_gene_sets:turashvili...1         SET       4      0.65745    0.0095871      0.42824     0.062371 Curated_gene_sets:turashvili_breast_carcinoma_ductal_vs_lobular_dn
Curated_gene_sets:turashvili...8         SET      64     -0.21158    -0.012322      0.14449      0.92844 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_ductal_normal_up
Curated_gene_sets:turashvili...7         SET      83    -0.090871   -0.0060234       0.1167       0.7819 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_ductal_normal_dn
Curated_gene_sets:turashvili...10        SET      91   -0.0031406  -0.00021793      0.11394      0.51099 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_lobular_normal_up
Curated_gene_sets:turashvili...9         SET      68    -0.054122   -0.0032485      0.12839      0.66332 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_lobular_normal_dn
Curated_gene_sets:chandran_m...3         SET      34     -0.05422   -0.0023033      0.17733      0.62011 Curated_gene_sets:chandran_metastasis_top50_up
Curated_gene_sets:chandran_m...2         SET      41     -0.23517    -0.010968      0.16118      0.92771 Curated_gene_sets:chandran_metastasis_top50_dn
Curated_gene_sets:wilcox_res...2         SET     145     -0.20793    -0.018187     0.087509      0.99125 Curated_gene_sets:wilcox_response_to_progesterone_up
Curated_gene_sets:wilcox_res...1         SET      56    -0.016312  -0.00088877      0.14273      0.54549 Curated_gene_sets:wilcox_response_to_progesterone_dn
Curated_gene_sets:fulcher_in...2         SET     561     -0.10384    -0.017665     0.045732      0.98841 Curated_gene_sets:fulcher_inflammatory_response_lectin_vs_lps_up
Curated_gene_sets:fulcher_in...1         SET     425    -0.067956      -0.0101     0.051797      0.90523 Curated_gene_sets:fulcher_inflammatory_response_lectin_vs_lps_dn
Curated_gene_sets:gary_cd5_t...2         SET     440     0.025195    0.0038083     0.047851      0.29927 Curated_gene_sets:gary_cd5_targets_up
Curated_gene_sets:gary_cd5_t...1         SET     409     0.010896    0.0015893     0.049981      0.41371 Curated_gene_sets:gary_cd5_targets_dn
Curated_gene_sets:zhou_infla...4         SET     397    -0.030716   -0.0044154     0.054077      0.71498 Curated_gene_sets:zhou_inflammatory_response_live_up
Curated_gene_sets:zhou_infla...3         SET     350    -0.041729   -0.0056394     0.055026      0.77587 Curated_gene_sets:zhou_inflammatory_response_live_dn
Curated_gene_sets:samols_tar...2         SET       8     -0.49652    -0.010238      0.33974      0.92805 Curated_gene_sets:samols_targets_of_khsv_mirnas_up
Curated_gene_sets:samols_tar...1         SET      48     -0.37604    -0.018973      0.15543      0.99222 Curated_gene_sets:samols_targets_of_khsv_mirnas_dn
Curated_gene_sets:hooi_st7_t...2         SET      86     0.029747     0.002007      0.11536      0.39826 Curated_gene_sets:hooi_st7_targets_up
Curated_gene_sets:hooi_st7_t...1         SET     105   -0.0011344  -8.4524e-05       0.1106      0.50409 Curated_gene_sets:hooi_st7_targets_dn
Curated_gene_sets:pramoonjag...2         SET      50     -0.34673    -0.017854      0.15562      0.98706 Curated_gene_sets:pramoonjago_sox4_targets_up
Curated_gene_sets:pramoonjag...1         SET      48     -0.13452   -0.0067874      0.14831       0.8178 Curated_gene_sets:pramoonjago_sox4_targets_dn
Curated_gene_sets:puiffe_inv...2         SET      69      0.21255      0.01285      0.12402     0.043288 Curated_gene_sets:puiffe_invasion_inhibited_by_ascites_up
Curated_gene_sets:puiffe_inv...1         SET     136  -0.00036313  -3.0768e-05     0.087853      0.50165 Curated_gene_sets:puiffe_invasion_inhibited_by_ascites_dn
Curated_gene_sets:piepoli_lg...2         SET      12     0.080351     0.002029      0.33246      0.40451 Curated_gene_sets:piepoli_lgi1_targets_up
Curated_gene_sets:piepoli_lg...1         SET      13      0.11601     0.003049      0.31941      0.35823 Curated_gene_sets:piepoli_lgi1_targets_dn
Curated_gene_sets:thum_systo...2         SET     381     0.082144     0.011573     0.055021     0.067735 Curated_gene_sets:thum_systolic_heart_failure_up
Curated_gene_sets:thum_systo...1         SET     183     0.092147    0.0090453     0.077009      0.11574 Curated_gene_sets:thum_systolic_heart_failure_dn
Curated_gene_sets:casorelli_...2         SET     148    -0.076027   -0.0067178     0.092162      0.79529 Curated_gene_sets:casorelli_acute_promyelocytic_leukemia_up
Curated_gene_sets:casorelli_...1         SET     624     0.055646    0.0099665     0.039512     0.079523 Curated_gene_sets:casorelli_acute_promyelocytic_leukemia_dn
Curated_gene_sets:corre_mult...2         SET      68     -0.14761   -0.0088597      0.13472      0.86339 Curated_gene_sets:corre_multiple_myeloma_up
Curated_gene_sets:corre_mult...1         SET      54     -0.17267    -0.009239      0.15664      0.86483 Curated_gene_sets:corre_multiple_myeloma_dn
Curated_gene_sets:huttmann_b...2         SET     255    0.0096564    0.0011168     0.065276       0.4412 Curated_gene_sets:huttmann_b_cll_poor_survival_up
Curated_gene_sets:huttmann_b...1         SET      56      0.21917     0.011942      0.14639     0.067187 Curated_gene_sets:huttmann_b_cll_poor_survival_dn
Curated_gene_sets:diaz_chron...2         SET    1330     0.034227    0.0087742     0.029256      0.12102 Curated_gene_sets:diaz_chronic_meylogenous_leukemia_up
Curated_gene_sets:diaz_chron...1         SET     109     -0.13034   -0.0098942      0.10311       0.8969 Curated_gene_sets:diaz_chronic_meylogenous_leukemia_dn
Curated_gene_sets:casorelli_...3         SET      39     0.083956    0.0038192      0.16978      0.31048 Curated_gene_sets:casorelli_apl_secondary_vs_de_novo_up
Curated_gene_sets:deurig_t_c...2         SET     331   -0.0063484  -0.00083476      0.05722      0.54417 Curated_gene_sets:deurig_t_cell_prolymphocytic_leukemia_up
Curated_gene_sets:deurig_t_c...1         SET     292     0.022861    0.0028264     0.061402      0.35483 Curated_gene_sets:deurig_t_cell_prolymphocytic_leukemia_dn
Curated_gene_sets:liu_cmyb_t...2         SET     151     -0.10536    -0.009403     0.088121      0.88408 Curated_gene_sets:liu_cmyb_targets_up
Curated_gene_sets:liu_cmyb_t...1         SET       6     0.040402   0.00072153      0.36986      0.45651 Curated_gene_sets:liu_cmyb_targets_dn
Curated_gene_sets:liu_vmyb_t...          SET     117    -0.058431   -0.0045943     0.096342       0.7279 Curated_gene_sets:liu_vmyb_targets_up
Curated_gene_sets:liu_target...2         SET      15      -0.3544    -0.010005      0.28736      0.89126 Curated_gene_sets:liu_targets_of_vmyb_vs_cmyb_up
Curated_gene_sets:liu_target...1         SET      40     -0.33151    -0.015272      0.17244      0.97272 Curated_gene_sets:liu_targets_of_vmyb_vs_cmyb_dn
Curated_gene_sets:charafe_br...4         SET     360    0.0073384    0.0010055      0.05474      0.44668 Curated_gene_sets:charafe_breast_cancer_luminal_vs_basal_up
Curated_gene_sets:charafe_br...3         SET     428    -0.015873   -0.0023672     0.054939      0.61368 Curated_gene_sets:charafe_breast_cancer_luminal_vs_basal_dn
Curated_gene_sets:charafe_br...6         SET     433    -0.031434   -0.0047144      0.05015       0.7346 Curated_gene_sets:charafe_breast_cancer_luminal_vs_mesenchymal_up
Curated_gene_sets:charafe_br...5         SET     442    -0.022367   -0.0033884     0.053607      0.66175 Curated_gene_sets:charafe_breast_cancer_luminal_vs_mesenchymal_dn
Curated_gene_sets:charafe_br...2         SET     115     0.025173    0.0019624     0.096105      0.39669 Curated_gene_sets:charafe_breast_cancer_basal_vs_mesenchymal_up
Curated_gene_sets:charafe_br...1         SET      50      0.23881     0.012297      0.15959     0.067283 Curated_gene_sets:charafe_breast_cancer_basal_vs_mesenchymal_dn
Curated_gene_sets:doane_brea...2         SET      63     -0.20742    -0.011985      0.13199      0.94195 Curated_gene_sets:doane_breast_cancer_classes_up
Curated_gene_sets:doane_brea...1         SET      32     0.057336    0.0023631      0.19461      0.38414 Curated_gene_sets:doane_breast_cancer_classes_dn
Curated_gene_sets:doane_resp...2         SET     169     -0.12272     -0.01158      0.08129      0.93442 Curated_gene_sets:doane_response_to_androgen_up
Curated_gene_sets:doane_resp...1         SET     230     0.055283    0.0060761      0.06889      0.21114 Curated_gene_sets:doane_response_to_androgen_dn
Curated_gene_sets:doane_brea...4         SET     105     -0.20781    -0.015484      0.10959      0.97103 Curated_gene_sets:doane_breast_cancer_esr1_up
Curated_gene_sets:doane_brea...3         SET      45     0.014766   0.00072144       0.1631      0.46393 Curated_gene_sets:doane_breast_cancer_esr1_dn
Curated_gene_sets:wang_respo...1         SET      27     -0.34855    -0.013197       0.2051      0.95537 Curated_gene_sets:wang_response_to_androgen_up
Curated_gene_sets:wang_respo...5         SET      21     -0.37147    -0.012406      0.22199      0.95286 Curated_gene_sets:wang_response_to_forskolin_up
Curated_gene_sets:wang_respo...4         SET       9     -0.23157   -0.0050645       0.4261      0.70659 Curated_gene_sets:wang_response_to_forskolin_dn
Curated_gene_sets:timofeeva_...          SET      15     0.094527    0.0026685      0.28124       0.3684 Curated_gene_sets:timofeeva_growth_stress_via_stat1_dn
Curated_gene_sets:laiho_colo...2         SET     110     0.019644    0.0014979     0.099272      0.42157 Curated_gene_sets:laiho_colorectal_cancer_serrated_up
Curated_gene_sets:laiho_colo...1         SET      67      0.14511    0.0086455      0.11902       0.1114 Curated_gene_sets:laiho_colorectal_cancer_serrated_dn
