# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_   ENSG00000082701     3  119540170  119813264    641      51  608277      0.63952      0.26124
_SET4_   ENSG00000082684     3  122628041  122747452    559      84  610968    0.0027626       0.4989
_SET4_   ENSG00000160145     3  123798870  124445172   2865     152  614216    -0.051452      0.52052
_SET4_   ENSG00000114554     3  126707437  126756235    223      38  617402       4.4384   4.5321e-06
_SET4_   ENSG00000004399     3  129274018  129325661    236      39  615989      0.91122      0.18109
_SET4_   ENSG00000144868     3  132757235  133116636   1615      74  603460     -0.37441      0.64595
_SET4_   ENSG00000163785     3  133784147  133969689    669      44  616969       2.4594    0.0069587
_SET4_   ENSG00000154928     3  134316643  134979309   2658     219  613775       2.8582    0.0021306
_SET4_   ENSG00000051382     3  138372860  138553780    399      28  607744     -0.13149      0.55231
_SET4_   ENSG00000174953     3  153990335  154042286    141      31  608940       1.4406     0.074852
_SET4_   ENSG00000168779     3  157814948  157824292     32       6  618809       3.6058   0.00015557
_SET4_   ENSG00000121871     3  164904508  164914897     30      12  599144       1.0487      0.14716
_SET4_   ENSG00000136603     3  170075466  170114623    135      22  609096      -0.2785      0.60969
_SET4_   ENSG00000154310     3  170779128  171178197   1515     166  613850      -1.1185      0.86832
_SET4_   ENSG00000169760     3  173114074  174004434   3535     210  609297       4.0601   2.4531e-05
_SET4_   ENSG00000121879     3  178865902  178957881    344      41  598938       2.4398    0.0073487
_SET4_   ENSG00000161202     3  183873176  183891398     43      17  617725       1.2218      0.11089
_SET4_   ENSG00000182580     3  184279572  184300197     90      25  616287      0.52488      0.29983
_SET4_   ENSG00000073803     3  185000729  185206885    641      47  614839        1.152      0.12466
_SET4_   ENSG00000188729     3  190917030  190983404    305      43  615359     -0.45942      0.67704
_SET4_   ENSG00000198836     3  193310933  193415612    370      27  613323    -0.011534       0.5046
_SET4_   ENSG00000174013     3  196295482  196315930     81      15  584593     -0.79108      0.78555
_SET4_   ENSG00000159674     4    1160720    1202750    146      44  607424        1.433     0.075923
_SET4_   ENSG00000072832     4    5749811    5894785    797     117  616638    0.0071868      0.49713
_SET4_   ENSG00000145147     4   20254883   20622184   1461     186  605615       1.9401     0.026186
_SET4_   ENSG00000163394     4   26483022   26492084     39      14  604129      0.18652      0.42602
_SET4_   ENSG00000163697     4   40812044   41218731   1901     119  614694       3.3778   0.00036537
_SET4_   ENSG00000154277     4   41258430   41270472     53      13  620940      0.54834      0.29173
_SET4_   ENSG00000109132     4   41746099   41750987     12       4  628044       1.6675     0.047704
_SET4_   ENSG00000145242     4   66185281   66536213   1694      97  613652        2.677    0.0037138
_SET4_   ENSG00000018189     4   71569921   71673032    425      25  616522      0.37566      0.35358
_SET4_   ENSG00000163623     4   85413140   85419603     14       7  612481      -1.0485      0.85279
_SET4_   ENSG00000118785     4   88896819   88904562     28      11  614511      0.45249      0.32546
_SET4_   ENSG00000172238     4   94750042   94751221      3       2  591531       1.7596     0.039239
_SET4_   ENSG00000163110     4   95373037   95589377    834      55  599139     -0.72501      0.76578
_SET4_   ENSG00000138696     4   95679119   96079599   1761      87  613965    -0.013701      0.50547
_SET4_   ENSG00000182168     4   96083655   96470357   1764     168  613645       2.6197    0.0044005
_SET4_   ENSG00000138814     4  101944566  102269435   1210     100  602253      0.83944      0.20061
_SET4_   ENSG00000188517     4  109731877  110223813   2019     138  613091      0.03027      0.48793
_SET4_   ENSG00000174607     4  115519611  115599380    260      34  588442     -0.54397      0.70677
_SET4_   ENSG00000109458     4  144257915  144395721    375      56  613135      0.95198      0.17055
_SET4_   ENSG00000151615     4  147560045  147563626     15       7  597904       2.0678     0.019331
_SET4_   ENSG00000109756     4  160025330  160281321    767      65  601228      -1.0728      0.85831
_SET4_   ENSG00000129116     4  169418217  169849608   2020     168  608228      -2.1384      0.98376
_SET4_   ENSG00000150625     4  176554085  176923815   1595     153  613445       1.9924     0.023162
_SET4_   ENSG00000145494     5    1801514    1816719     75      14  616927     -0.22051      0.58726
_SET4_   ENSG00000112902     5    9035138    9546187   2327     219  613731       3.0203    0.0012628
_SET4_   ENSG00000169862     5   10971952   11904155   3946     292  608770       1.2063      0.11385
_SET4_   ENSG00000168621     5   37812779   37839788    109      28  615139     0.037984      0.48485
_SET4_   ENSG00000170571     5   49692026   49739082    128      22  599735       2.1911     0.014221
_SET4_   ENSG00000016082     5   50678921   50690564     35      17  600415       5.0073   2.7601e-07
_SET4_   ENSG00000213949     5   52083730   52255040    771      99  611964      0.98293      0.16282
_SET4_   ENSG00000130449     5   60628100   60841997    541      47  601957       2.9809     0.001437
_SET4_   ENSG00000145675     5   67511548   67597649    322      57  609230      0.24116      0.40471
_SET4_   ENSG00000131711     5   71403061   71505395    329      70  613690      -0.1776      0.57048
_SET4_   ENSG00000251493     5   72740654   72744352      9       4  588325      -1.1441      0.87371
_SET4_   ENSG00000113163     5   74664311   74807963    380      41  611635      0.95532      0.16971
_SET4_   ENSG00000184349     5  106712590  107006596   1106     142  609177       6.1899   3.0094e-10
_SET4_   ENSG00000134987     5  110427414  110466200    158      27  607665       2.0163     0.021884
_SET4_   ENSG00000092421     5  115779312  115910630    636     110  609750       1.4506     0.073448
_SET4_   ENSG00000205302     5  122110691  122165803    271      28  615089       1.1642      0.12218
_SET4_   ENSG00000131437     5  132028320  132073330    142      18  616443      -1.1339      0.87159
_SET4_   ENSG00000053108     5  132532147  132948255   1606     203  613266       0.1106      0.45597
_SET4_   ENSG00000006837     5  133541305  133706738    460      27  603734      -1.0648      0.85652
_SET4_   ENSG00000120729     5  137203480  137223540     40      14  577921      0.22219      0.41208
_SET4_   ENSG00000146013     5  137588068  137610360     63      24  603769       2.1201        0.017
_SET4_   ENSG00000091010     5  145718587  145720083      1       1  632802      0.70309        0.241
_SET4_   ENSG00000182578     5  149432854  149492935    242      57  613749     -0.19918      0.57894
_SET4_   ENSG00000070808     5  149599054  149669854    247      63  597946       3.3345   0.00042723
_SET4_   ENSG00000055163     5  156693089  156822606    497      34  620096       3.7258   9.7368e-05
_SET4_   ENSG00000184347     5  168088745  168728133   3188     275  610920     -0.36557      0.64266
_SET4_   ENSG00000113763     5  176237478  176307897    249      64  598436       -1.211      0.88705
_SET4_   ENSG00000113758     5  176883609  176901402     53      14  618097       2.3935    0.0083436
_SET4_   ENSG00000196923     5  176910395  176924607     38      18  603686     -0.39441      0.65336
_SET4_   ENSG00000137285     6    3224495    3231964     13       6  608622     -0.35748      0.63963
_SET4_   ENSG00000124782     6    7107830    7252213    432      71  605313      -1.3022      0.90357
_SET4_   ENSG00000010017     6   13621730   13711796    205      49  602646     -0.51709      0.69745
_SET4_   ENSG00000047579     6   15523032   15663289    506      41  606852       0.1425      0.44334
_SET4_   ENSG00000146038     6   24171984   24358280   1034      69  610199      0.44682       0.3275
_SET4_   ENSG00000197283     6   33387847   33421466     93      32  593845       3.6907   0.00011182
_SET4_   ENSG00000124507     6   34433916   34503006    309      49  583474       0.3901      0.34823
_SET4_   ENSG00000124772     6   36708552   36807778    543      94  610734     -0.16865      0.56697
_SET4_   ENSG00000044090     6   43005355   43021683     44      16  612659       1.5664     0.058625
_SET4_   ENSG00000112658     6   43139037   43149243     18       8  604754       1.5466     0.060976
_SET4_   ENSG00000112715     6   43737921   43754224     64      21  615090      -0.0897      0.53574
_SET4_   ENSG00000096384     6   44214824   44221620     31      16  607275       1.2229      0.11069
_SET4_   ENSG00000135298     6   69345259   70099403   3056     122  610530       5.2291   8.5146e-08
_SET4_   ENSG00000079841     6   72596406   73112845   1911      74  612919      0.84003      0.20044
_SET4_   ENSG00000135333     6   93949738   94129265    608      87  614307       5.3112    5.445e-08
_SET4_   ENSG00000184486     6   99282580   99286660     11       7  608508      0.64034      0.26098
_SET4_   ENSG00000112333     6  108487262  108510013     54      19  609339       3.3827   0.00035888
_SET4_   ENSG00000112290     6  110421022  110501207    264      21  617828      0.24678      0.40254
_SET4_   ENSG00000010810     6  111981535  112194655    838      64  611304       2.2201     0.013207
_SET4_   ENSG00000196569     6  129204342  129837714   2362     129  611572       7.8515   2.0553e-15
_SET4_   ENSG00000118515     6  134490384  134639250    566      96  614914      0.57566      0.28242
_SET4_   ENSG00000111962     6  149068464  149398126   1483     168  606296      0.71374      0.23769
_SET4_   ENSG00000092820     6  159186773  159240444    270      22  604761     -0.29452      0.61582
_SET4_   ENSG00000185345     6  161768452  163148803   6976     399  613808       2.1067     0.017573
_SET4_   ENSG00000136238     7    6414154    6443608    188      39  613837      -1.2202      0.88881
_SET4_   ENSG00000106460     7   12250867   12282993    241      18  614712       4.0324   2.7609e-05
_SET4_   ENSG00000006468     7   13930853   14031050    585      80  604534    -0.084197      0.53355
_SET4_   ENSG00000214960     7   16130817   16460947   1531      72  608102         1.31     0.095091
_SET4_   ENSG00000105996     7   27139721   27142430      6       3  601047       0.3588      0.35987
_SET4_   ENSG00000106571     7   42000548   42277469   1258     144  608763      0.40498      0.34275
_SET4_   ENSG00000002746     7   43152198   43605600   1961     171  609917       1.3428     0.089676
_SET4_   ENSG00000136279     7   44084239   44109055    111      19  609883       4.4859     3.63e-06
_SET4_   ENSG00000058404     7   44256749   44374176    410      46  616358       1.1051      0.13455
_SET4_   ENSG00000164742     7   45613739   45762715    597      71  613297       1.2435      0.10684
_SET4_   ENSG00000106070     7   50657760   50861159    911      53  611198       1.9431     0.026002
_SET4_   ENSG00000106078     7   51083909   51384515   1011      85  604441      0.59278      0.27666
_SET4_   ENSG00000146648     7   55086714   55324313   1122     141  610415      0.46824      0.31981
_SET4_   ENSG00000158321     7   69063905   70258054   3740     144  611355       9.1088   4.1641e-20
_SET4_   ENSG00000106683     7   73497263   73536855    128      34  603915       1.5187     0.064419
_SET4_   ENSG00000075223     7   80371854   80551675    598      86  605393   -0.0057902      0.50231
_SET4_   ENSG00000170381     7   82993222   83278326   1240      66  617011       1.5439     0.061309
_SET4_   ENSG00000075213     7   83585093   84122040   2335     124  617318     -0.87955      0.81045
_SET4_   ENSG00000153993     7   84624869   84816171    507      63  604141       0.1172      0.45335
_SET4_   ENSG00000158528     7   94536514   94925727   1174      69  603966    -0.095254      0.53794
_SET4_   ENSG00000105880     7   96649704   96654409     17      12  609821       2.8444    0.0022247
