# MEAN_SAMPLE_SIZE = 19873
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:weston_veg...1         SET      94    -0.095407   -0.0067097      0.10031      0.82923 Curated_gene_sets:weston_vegfa_targets
Curated_gene_sets:chen_lvad_...2         SET     100     0.041183    0.0029868     0.097419      0.33625 Curated_gene_sets:chen_lvad_support_of_failing_heart_up
Curated_gene_sets:browne_hcm...27        SET      43     -0.11683   -0.0055645      0.15129      0.77999 Curated_gene_sets:browne_hcmv_infection_8hr_dn
Curated_gene_sets:aprelikova...          SET      44     -0.11283   -0.0054362      0.12985      0.80756 Curated_gene_sets:aprelikova_brca1_targets
Curated_gene_sets:verrecchia...4         SET      20      0.12048    0.0039159      0.20692      0.28021 Curated_gene_sets:verrecchia_response_to_tgfb1_c2
Curated_gene_sets:kim_gastri...          SET      88     0.023874    0.0016248     0.099325      0.40503 Curated_gene_sets:kim_gastric_cancer_chemosensitivity
Curated_gene_sets:bandres_re...1         SET      31     0.032605     0.001319      0.16423      0.42131 Curated_gene_sets:bandres_response_to_carmustin_mgmt_24hr_dn
Curated_gene_sets:gentile_uv...8         SET      36     -0.12166    -0.005303      0.15128      0.78935 Curated_gene_sets:gentile_uv_response_cluster_d5
Curated_gene_sets:brachat_re...5         SET      22    -0.051329   -0.0017497      0.19928      0.60163 Curated_gene_sets:brachat_response_to_methotrexate_up
Curated_gene_sets:rhodes_und...          SET      66      0.10496    0.0061898      0.10647      0.16212 Curated_gene_sets:rhodes_undifferentiated_cancer
Curated_gene_sets:browne_hcm...6         SET     146    -0.025977   -0.0022737     0.072599      0.63976 Curated_gene_sets:browne_hcmv_infection_14hr_up
Curated_gene_sets:yamazaki_t...1         SET     185      0.04582    0.0045098     0.069328      0.25434 Curated_gene_sets:yamazaki_tceb3_targets_dn
Curated_gene_sets:lee_calori...2         SET      36     -0.22042   -0.0096079      0.15032      0.92871 Curated_gene_sets:lee_calorie_restriction_muscle_up
Curated_gene_sets:maclachlan...2         SET      19      0.11545    0.0036577      0.17929      0.25981 Curated_gene_sets:maclachlan_brca1_targets_up
Curated_gene_sets:verrecchia...3         SET      19    -0.066925   -0.0021203      0.21547      0.62195 Curated_gene_sets:verrecchia_response_to_tgfb1_c1
Curated_gene_sets:gajate_res...1         SET      20       0.2931    0.0095268       0.2166     0.088002 Curated_gene_sets:gajate_response_to_trabectedin_dn
Curated_gene_sets:lee_aging_...3         SET      35     -0.11149    -0.004792        0.151      0.76984 Curated_gene_sets:lee_aging_muscle_dn
Curated_gene_sets:zhang_prol...          SET      51     -0.11456    -0.005941      0.13349      0.80458 Curated_gene_sets:zhang_proliferating_vs_quiescent
Curated_gene_sets:gajate_res...2         SET      66      0.16139    0.0095177      0.12058     0.090393 Curated_gene_sets:gajate_response_to_trabectedin_up
Curated_gene_sets:verrecchia...7         SET      20      0.27555    0.0089564      0.19339     0.077113 Curated_gene_sets:verrecchia_response_to_tgfb1_c5
Curated_gene_sets:gerhold_ad...1         SET      59    -0.070201    -0.003915      0.11779       0.7244 Curated_gene_sets:gerhold_adipogenesis_dn
Curated_gene_sets:lu_aging_b...2         SET     243    -0.023193   -0.0026121     0.063221      0.64314 Curated_gene_sets:lu_aging_brain_up
Curated_gene_sets:burton_adi...6         SET      95    -0.098229   -0.0069447     0.092614      0.85556 Curated_gene_sets:burton_adipogenesis_3
Curated_gene_sets:dazard_res...2         SET     203      0.13842     0.014264     0.065214     0.016904 Curated_gene_sets:dazard_response_to_uv_nhek_up
Curated_gene_sets:lian_lipa_...1         SET      57      0.12325    0.0067561      0.13274      0.17658 Curated_gene_sets:lian_lipa_targets_3m
Curated_gene_sets:zhu_cmv_al...2         SET     102    -0.048883   -0.0035804     0.091788      0.70283 Curated_gene_sets:zhu_cmv_all_up
Curated_gene_sets:burton_adi...11        SET      69    -0.077586   -0.0046779       0.1113      0.75713 Curated_gene_sets:burton_adipogenesis_8
Curated_gene_sets:della_resp...          SET      19      -0.1249    -0.003957       0.2113      0.72277 Curated_gene_sets:della_response_to_tsa_and_butyrate
Curated_gene_sets:ruan_respo...3         SET      14     -0.11656   -0.0031703      0.24649      0.68185 Curated_gene_sets:ruan_response_to_tnf_troglitazone_up
Curated_gene_sets:burton_adi...5         SET      65     -0.05126       -0.003      0.11797      0.66804 Curated_gene_sets:burton_adipogenesis_2
Curated_gene_sets:verrecchia...2         SET      53    0.0068039   0.00035969      0.12995      0.47912 Curated_gene_sets:verrecchia_early_response_to_tgfb1
Curated_gene_sets:xu_gh1_exo...2         SET      53     0.054831    0.0028987      0.12527      0.33081 Curated_gene_sets:xu_gh1_exogenous_targets_up
Curated_gene_sets:zhu_cmv_8_...1         SET      48      0.21784     0.010961       0.1474      0.06972 Curated_gene_sets:zhu_cmv_8_hr_dn
Curated_gene_sets:zhu_cmv_24...1         SET      81    -0.087403    -0.005708      0.11207      0.78226 Curated_gene_sets:zhu_cmv_24_hr_dn
Curated_gene_sets:wu_hbx_tar...5         SET      13    -0.079289   -0.0020781       0.2627      0.61861 Curated_gene_sets:wu_hbx_targets_3_dn
Curated_gene_sets:su_kidney              SET      12     -0.46333    -0.011668      0.28597       0.9474 Curated_gene_sets:su_kidney
Curated_gene_sets:gentile_uv...6         SET      37      0.39461     0.017438      0.15784    0.0062125 Curated_gene_sets:gentile_uv_response_cluster_d2
Curated_gene_sets:pal_prmt5_...1         SET      27     -0.20985   -0.0079234      0.18899      0.86657 Curated_gene_sets:pal_prmt5_targets_dn
Curated_gene_sets:visala_agi...1         SET      18     -0.26168   -0.0080695      0.23654      0.86569 Curated_gene_sets:visala_aging_lymphocyte_dn
Curated_gene_sets:sato_silen...4         SET      40      0.20426    0.0093843      0.15109     0.088202 Curated_gene_sets:sato_silenced_epigenetically_in_pancreatic_cancer
Curated_gene_sets:chen_etv5_...1         SET      24     -0.10375   -0.0036938      0.20117      0.69698 Curated_gene_sets:chen_etv5_targets_sertoli
Curated_gene_sets:browne_hcm...9         SET     172    -0.095657   -0.0090811     0.071955      0.90813 Curated_gene_sets:browne_hcmv_infection_18hr_dn
Curated_gene_sets:moreira_re...2         SET      23     0.099584    0.0034708      0.17626      0.28604 Curated_gene_sets:moreira_response_to_tsa_up
Curated_gene_sets:ivanova_he...8         SET      21     -0.07222   -0.0024053       0.2047      0.63788 Curated_gene_sets:ivanova_hematopoiesis_stem_cell_short_term
Curated_gene_sets:takao_resp...1         SET      96        0.105     0.007462      0.09809      0.14222 Curated_gene_sets:takao_response_to_uvb_radiation_dn
Curated_gene_sets:yih_respon...4         SET      16      0.28762    0.0083625      0.23638      0.11185 Curated_gene_sets:yih_response_to_arsenite_c4
Curated_gene_sets:zhang_anti...2         SET      25     -0.24292   -0.0088264       0.1892      0.90041 Curated_gene_sets:zhang_antiviral_response_to_ribavirin_up
Curated_gene_sets:mariadason...6         SET      15     0.033539   0.00094421      0.22801      0.44153 Curated_gene_sets:mariadason_response_to_butyrate_sulindac_4
Curated_gene_sets:zheng_resp...2         SET      15     -0.17991   -0.0050649      0.26129      0.75443 Curated_gene_sets:zheng_response_to_arsenite_up
Curated_gene_sets:dazard_uv_...6         SET      20    -0.033385   -0.0010851       0.2125      0.56242 Curated_gene_sets:dazard_uv_response_cluster_g4
Curated_gene_sets:gentile_uv...10        SET      34     0.055939    0.0023698      0.15737      0.36113 Curated_gene_sets:gentile_uv_response_cluster_d7
Curated_gene_sets:ehrlich_ic...1         SET      12      0.22726    0.0057228      0.25919      0.19031 Curated_gene_sets:ehrlich_icf_syndrom_dn
Curated_gene_sets:kaab_heart...1         SET     252     0.027562    0.0031604      0.05872       0.3194 Curated_gene_sets:kaab_heart_atrium_vs_ventricle_dn
Curated_gene_sets:gentile_uv...9         SET      34     0.050201    0.0021267      0.16552      0.38084 Curated_gene_sets:gentile_uv_response_cluster_d6
Curated_gene_sets:verrecchia...1         SET      36      0.19321    0.0084221      0.15246      0.10253 Curated_gene_sets:verrecchia_delayed_response_to_tgfb1
Curated_gene_sets:browne_hcm...10        SET     164     0.090913    0.0084294     0.071909      0.10307 Curated_gene_sets:browne_hcmv_infection_18hr_up
Curated_gene_sets:lee_aging_...6         SET      73     0.019446    0.0012059      0.11103      0.43048 Curated_gene_sets:lee_aging_neocortex_up
Curated_gene_sets:zhang_resp...1         SET      63    0.0025323   0.00014592      0.10486      0.49037 Curated_gene_sets:zhang_response_to_cantharidin_dn
Curated_gene_sets:burton_adi...15        SET      46     0.065319    0.0032176      0.12431      0.29964 Curated_gene_sets:burton_adipogenesis_peak_at_24hr
Curated_gene_sets:sartipy_no...2         SET      30    -0.026101   -0.0010388      0.17915      0.55792 Curated_gene_sets:sartipy_normal_at_insulin_resistance_up
Curated_gene_sets:mulligan_n...2         SET      22    -0.021466  -0.00073175      0.17964      0.54756 Curated_gene_sets:mulligan_ntf3_signaling_via_insr_and_igf1r_up
Curated_gene_sets:brachat_re...2         SET      25     -0.19105   -0.0069419      0.17738      0.85926 Curated_gene_sets:brachat_response_to_camptothecin_up
Curated_gene_sets:gentile_uv...1         SET     279     0.038583    0.0046517     0.056368      0.24684 Curated_gene_sets:gentile_uv_high_dose_dn
Curated_gene_sets:hendricks_...1         SET      45      0.14836    0.0072283      0.14385       0.1512 Curated_gene_sets:hendricks_smarca4_targets_dn
Curated_gene_sets:han_jnk_si...2         SET      34      0.23889      0.01012      0.17106      0.08129 Curated_gene_sets:han_jnk_singaling_up
Curated_gene_sets:kang_doxor...1         SET      18      0.38525      0.01188      0.22256     0.041736 Curated_gene_sets:kang_doxorubicin_resistance_dn
Curated_gene_sets:sesto_resp...1         SET      96    -0.027916    -0.001984     0.090271      0.62143 Curated_gene_sets:sesto_response_to_uv_c0
Curated_gene_sets:mclachlan_...1         SET      72      0.20895     0.012869      0.11752     0.037705 Curated_gene_sets:mclachlan_dental_caries_dn
Curated_gene_sets:burton_adi...16        SET      43     -0.16035   -0.0076377      0.15699      0.84647 Curated_gene_sets:burton_adipogenesis_peak_at_2hr
Curated_gene_sets:chen_pdgf_...          SET      18        0.177    0.0054583      0.24202      0.23229 Curated_gene_sets:chen_pdgf_targets
Curated_gene_sets:mcclung_cr...2         SET      93      0.20254     0.014168      0.10523     0.027137 Curated_gene_sets:mcclung_creb1_targets_up
Curated_gene_sets:lee_aging_...2         SET      75     -0.11206   -0.0070431      0.10586       0.8551 Curated_gene_sets:lee_aging_cerebellum_up
Curated_gene_sets:weigel_oxi...2         SET      58     -0.18802    -0.010397      0.12791      0.92921 Curated_gene_sets:weigel_oxidative_stress_by_hne_and_tbh
Curated_gene_sets:tseng_irs1...1         SET     117     -0.13259    -0.010397     0.089988      0.92967 Curated_gene_sets:tseng_irs1_targets_dn
Curated_gene_sets:rodwell_ag...3         SET     205    -0.049222    -0.005097     0.067114      0.76834 Curated_gene_sets:rodwell_aging_kidney_no_blood_up
Curated_gene_sets:rodwell_ag...4         SET     438    -0.044738   -0.0067292     0.044685      0.84162 Curated_gene_sets:rodwell_aging_kidney_up
Curated_gene_sets:mcclung_co...1         SET      68      0.11549    0.0069127      0.10983      0.14652 Curated_gene_sets:mcclung_cocain_reward_4wk
Curated_gene_sets:zhou_tnf_s...1         SET      48      0.14582     0.007337      0.12679      0.12506 Curated_gene_sets:zhou_tnf_signaling_30min
Curated_gene_sets:welcsh_brc...2         SET     187    0.0052205   0.00051656     0.068336      0.46955 Curated_gene_sets:welcsh_brca1_targets_up
Curated_gene_sets:jackson_dn...2         SET      79     -0.14651   -0.0094493      0.10377      0.92099 Curated_gene_sets:jackson_dnmt1_targets_up
Curated_gene_sets:chang_immo...2         SET      65     0.096808    0.0056658      0.11874      0.20746 Curated_gene_sets:chang_immortalized_by_hpv31_up
Curated_gene_sets:mody_hippo...3         SET      39    -0.043954    -0.001994      0.13838      0.62462 Curated_gene_sets:mody_hippocampus_prenatal
Curated_gene_sets:burton_adi...7         SET      43     0.012033   0.00057315      0.13656      0.46489 Curated_gene_sets:burton_adipogenesis_4
Curated_gene_sets:zhu_cmv_al...1         SET     115    0.0054842   0.00042637      0.09417      0.47678 Curated_gene_sets:zhu_cmv_all_dn
Curated_gene_sets:ivanova_he...2         SET     126     0.015694    0.0012768     0.076462      0.41869 Curated_gene_sets:ivanova_hematopoiesis_intermediate_progenitor
Curated_gene_sets:gentile_uv...2         SET      19      0.24345    0.0077126      0.21912      0.13329 Curated_gene_sets:gentile_uv_high_dose_up
Curated_gene_sets:su_liver               SET      57    -0.081625   -0.0044745      0.12208      0.74813 Curated_gene_sets:su_liver
Curated_gene_sets:chiba_resp...2         SET      20    -0.091035   -0.0029589      0.20442      0.67196 Curated_gene_sets:chiba_response_to_tsa_dn
Curated_gene_sets:kuninger_i...2         SET      77    -0.086406   -0.0055023      0.10358      0.79791 Curated_gene_sets:kuninger_igf1_vs_pdgfb_targets_up
Curated_gene_sets:blalock_al...2         SET     156    0.0044771   0.00040495     0.071896      0.47517 Curated_gene_sets:blalock_alzheimers_disease_incipient_dn
Curated_gene_sets:liang_sile...3         SET      31     0.034543    0.0013974      0.17381      0.42123 Curated_gene_sets:liang_silenced_by_methylation_up
Curated_gene_sets:song_targe...          SET      54     -0.12475   -0.0066569      0.12075      0.84924 Curated_gene_sets:song_targets_of_ie86_cmv_protein
Curated_gene_sets:lee_calori...3         SET      67     -0.07186   -0.0042697      0.11158      0.74022 Curated_gene_sets:lee_calorie_restriction_neocortex_dn
Curated_gene_sets:cui_tcf21_...2         SET     392    -0.043983   -0.0062665     0.046712      0.82679 Curated_gene_sets:cui_tcf21_targets_2_up
Curated_gene_sets:sesto_resp...2         SET      70     0.083678    0.0050816      0.10943      0.22224 Curated_gene_sets:sesto_response_to_uv_c1
Curated_gene_sets:ly_aging_m...2         SET      13    -0.036696  -0.00096181      0.28344      0.55151 Curated_gene_sets:ly_aging_middle_up
Curated_gene_sets:weng_por_t...2         SET      18     -0.18677   -0.0057594      0.21394      0.80866 Curated_gene_sets:weng_por_targets_global_up
Curated_gene_sets:wu_hbx_tar...2         SET      14     0.041593    0.0011313      0.26937      0.43865 Curated_gene_sets:wu_hbx_targets_1_up
Curated_gene_sets:geiss_resp...2         SET      36      0.13037    0.0056829      0.14733      0.18812 Curated_gene_sets:geiss_response_to_dsrna_up
Curated_gene_sets:abe_vegfa_...1         SET      18     0.037395    0.0011531      0.23688      0.43728 Curated_gene_sets:abe_vegfa_targets
Curated_gene_sets:mms_mouse_...          SET      29      0.17814    0.0069705      0.15922      0.13162 Curated_gene_sets:mms_mouse_lymph_high_4hrs_up
Curated_gene_sets:burton_adi...1         SET      30     0.060868    0.0024224      0.18326      0.36989 Curated_gene_sets:burton_adipogenesis_1
Curated_gene_sets:liang_sile...2         SET      10      0.01403   0.00032253       0.2719      0.47942 Curated_gene_sets:liang_silenced_by_methylation_dn
Curated_gene_sets:moreira_re...1         SET      18     0.068784    0.0021211      0.21942      0.37696 Curated_gene_sets:moreira_response_to_tsa_dn
Curated_gene_sets:weng_por_t...1         SET      22     -0.11996   -0.0040892      0.19904      0.72664 Curated_gene_sets:weng_por_targets_global_dn
Curated_gene_sets:burton_adi...10        SET      42      0.26779     0.012606      0.15219     0.039246 Curated_gene_sets:burton_adipogenesis_7
