# MEAN_SAMPLE_SIZE = 20942
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:reactome_t...92        SET       8    -0.031694  -0.00065173      0.31797       0.5397 Curated_gene_sets:reactome_translocation_of_zap_70_to_immunological_synapse
Curated_gene_sets:reactome_t...33        SET      19    -0.015116  -0.00047889      0.19886       0.5303 Curated_gene_sets:reactome_tie2_signaling
Curated_gene_sets:reactome_g...36        SET      20    0.0034884   0.00011339      0.19305      0.49279 Curated_gene_sets:reactome_generation_of_second_messenger_molecules
Curated_gene_sets:reactome_g...37        SET    1152    0.0028683   0.00068603     0.027026      0.45774 Curated_gene_sets:reactome_generic_transcription_pathway
Curated_gene_sets:reactome_t...101       SET      78     0.083888    0.0053764     0.085399      0.16298 Curated_gene_sets:reactome_transport_of_mature_transcript_to_cytoplasm
Curated_gene_sets:reactome_m...29        SET     356    0.0098418    0.0013376     0.043831      0.41117 Curated_gene_sets:reactome_metabolism_of_amino_acids_and_derivatives
Curated_gene_sets:reactome_f...7         SET      35     -0.20468   -0.0087972      0.16151      0.89747 Curated_gene_sets:reactome_fatty_acyl_coa_biosynthesis
Curated_gene_sets:reactome_e...1         SET       9    0.0039213   8.5525e-05      0.28553      0.49452 Curated_gene_sets:reactome_e2f_enabled_inhibition_of_pre_replication_complex_formation
Curated_gene_sets:reactome_p...6         SET      12     -0.16734   -0.0042141      0.21626      0.78048 Curated_gene_sets:reactome_p75ntr_recruits_signalling_complexes
Curated_gene_sets:reactome_b...20        SET     214    0.0087939   0.00093017     0.066617      0.44749 Curated_gene_sets:reactome_biological_oxidations
Curated_gene_sets:reactome_r...20        SET      11     -0.31076   -0.0074928      0.25616      0.88746 Curated_gene_sets:reactome_regulated_proteolysis_of_p75ntr
Curated_gene_sets:reactome_t...93        SET     251     0.049719    0.0056898     0.057618       0.1941 Curated_gene_sets:reactome_transmission_across_chemical_synapses
Curated_gene_sets:reactome_c...17        SET      12        0.158    0.0039787      0.25787      0.27004 Curated_gene_sets:reactome_caspase_mediated_cleavage_of_cytoskeletal_proteins
Curated_gene_sets:reactome_x...          SET      24     -0.23895   -0.0085071      0.20722      0.87557 Curated_gene_sets:reactome_xenobiotics
Curated_gene_sets:reactome_i...24        SET      83    -0.047123    -0.003115      0.10656      0.67083 Curated_gene_sets:reactome_integrin_cell_surface_interactions
Curated_gene_sets:reactome_c...111       SET      63   -0.0081596  -0.00047017      0.12303      0.52644 Curated_gene_sets:reactome_cytochrome_p450_arranged_by_substrate_type
Curated_gene_sets:reactome_a...94        SET      11      0.37414    0.0090209      0.29333      0.10107 Curated_gene_sets:reactome_apoptotic_cleavage_of_cell_adhesion_proteins
Curated_gene_sets:reactome_n...65        SET      54    -0.082911   -0.0044242      0.13416      0.73171 Curated_gene_sets:reactome_nrage_signals_death_through_jnk
Curated_gene_sets:reactome_s...98        SET      11     0.048857     0.001178      0.21825      0.41144 Curated_gene_sets:reactome_slbp_dependent_processing_of_replication_dependent_histone_pre_mrnas
Curated_gene_sets:reactome_n...67        SET      16     -0.12733   -0.0037022      0.18735      0.75164 Curated_gene_sets:reactome_nrif_signals_cell_death_from_the_nucleus
Curated_gene_sets:reactome_r...23        SET      53    -0.085241   -0.0045063      0.10316      0.79569 Curated_gene_sets:reactome_regulation_of_apoptosis
Curated_gene_sets:reactome_n...37        SET     384     0.037456    0.0052829     0.047214       0.2138 Curated_gene_sets:reactome_neuronal_system
Curated_gene_sets:reactome_r...24        SET      41     -0.19481    -0.009061       0.1415       0.9157 Curated_gene_sets:reactome_regulation_of_beta_cell_development
Curated_gene_sets:reactome_c...31        SET      70     -0.14148   -0.0085917      0.10903      0.90277 Curated_gene_sets:reactome_cell_death_signalling_via_nrage_nrif_and_nade
Curated_gene_sets:reactome_n...41        SET      47     -0.25753    -0.012823      0.14228      0.96485 Curated_gene_sets:reactome_neurotransmitter_release_cycle
Curated_gene_sets:reactome_p...4         SET      90     -0.19187    -0.013205     0.096011      0.97716 Curated_gene_sets:reactome_p75_ntr_receptor_mediated_signalling
Curated_gene_sets:reactome_a...76        SET      29    -0.030272   -0.0011845      0.17522      0.56858 Curated_gene_sets:reactome_amino_acid_transport_across_the_plasma_membrane
Curated_gene_sets:reactome_e...14        SET      26    -0.064807   -0.0024013      0.19227      0.63197 Curated_gene_sets:reactome_endogenous_sterols
Curated_gene_sets:reactome_r...32        SET      21      -0.1889   -0.0062915      0.18806      0.84242 Curated_gene_sets:reactome_regulation_of_gene_expression_in_beta_cells
Curated_gene_sets:reactome_g...58        SET      70     0.014913   0.00090563     0.095465      0.43793 Curated_gene_sets:reactome_glycolysis
Curated_gene_sets:reactome_p...93        SET      14    -0.091624   -0.0024921      0.20961      0.66898 Curated_gene_sets:reactome_processive_synthesis_on_the_lagging_strand
Curated_gene_sets:reactome_m...81        SET      28     0.056941    0.0021894      0.14072      0.34287 Curated_gene_sets:reactome_mrna_capping
Curated_gene_sets:reactome_m...63        SET      36     -0.24242    -0.010567      0.13592      0.96274 Curated_gene_sets:reactome_mitochondrial_fatty_acid_beta_oxidation
Curated_gene_sets:reactome_s...54        SET    1114    -0.018903   -0.0044507     0.031178      0.72783 Curated_gene_sets:reactome_signaling_by_gpcr
Curated_gene_sets:reactome_p...17        SET     181    -0.073024   -0.0071099     0.072322      0.84368 Curated_gene_sets:reactome_peptide_ligand_binding_receptors
Curated_gene_sets:reactome_m...40        SET      57    -0.056478    -0.003096     0.098732      0.71635 Curated_gene_sets:reactome_metabolism_of_polyamines
Curated_gene_sets:reactome_n...64        SET      23     0.072323    0.0025207       0.1828      0.34618 Curated_gene_sets:reactome_notch_hlh_transcription_pathway
Curated_gene_sets:reactome_i...22        SET     105    0.0087747   0.00065202      0.08664      0.45967 Curated_gene_sets:reactome_integration_of_energy_metabolism
Curated_gene_sets:reactome_c...30        SET     505     0.048558    0.0078283     0.036935     0.094319 Curated_gene_sets:reactome_cell_cycle_mitotic
Curated_gene_sets:reactome_g...44        SET      34     -0.12685   -0.0053739      0.14602       0.8075 Curated_gene_sets:reactome_gluconeogenesis
Curated_gene_sets:reactome_d...78        SET      20     -0.41121    -0.013366      0.21767      0.97056 Curated_gene_sets:reactome_dopamine_neurotransmitter_release_cycle
Curated_gene_sets:reactome_o...9         SET      88     0.039469    0.0026861     0.093663      0.33674 Curated_gene_sets:reactome_opioid_signalling
Curated_gene_sets:reactome_m...69        SET      20      0.14338    0.0046603      0.15799      0.18206 Curated_gene_sets:reactome_mitochondrial_trna_aminoacylation
Curated_gene_sets:reactome_c...116       SET      23     -0.26914   -0.0093804      0.17427      0.93875 Curated_gene_sets:reactome_cytosolic_trna_aminoacylation
Curated_gene_sets:reactome_c...4         SET      35     -0.20077   -0.0086292      0.15601      0.90093 Curated_gene_sets:reactome_ca_dependent_events
Curated_gene_sets:reactome_a...10        SET      17     -0.42475    -0.012729      0.22799      0.96876 Curated_gene_sets:reactome_acetylcholine_neurotransmitter_release_cycle
Curated_gene_sets:reactome_a...59        SET      10     -0.70251     -0.01615      0.29151      0.99202 Curated_gene_sets:reactome_adenylate_cyclase_activating_pathway
Curated_gene_sets:reactome_a...60        SET      14       -0.454    -0.012348      0.23517      0.97322 Curated_gene_sets:reactome_adenylate_cyclase_inhibitory_pathway
Curated_gene_sets:reactome_d...4         SET      24      0.07494     0.002668      0.16105      0.32085 Curated_gene_sets:reactome_darpp_32_events
Curated_gene_sets:reactome_c...44        SET      47    -0.083891    -0.004177      0.14527       0.7182 Curated_gene_sets:reactome_chemokine_receptors_bind_chemokines
Curated_gene_sets:reactome_c...29        SET     279     0.052472    0.0063262     0.048389       0.1391 Curated_gene_sets:reactome_cell_cycle_checkpoints
Curated_gene_sets:reactome_p...1         SET      16     -0.22922   -0.0066646      0.22103      0.85014 Curated_gene_sets:reactome_p130cas_linkage_to_mapk_signaling_for_integrins
Curated_gene_sets:reactome_n...55        SET      17     -0.29467    -0.008831      0.22775      0.90213 Curated_gene_sets:reactome_norepinephrine_neurotransmitter_release_cycle
Curated_gene_sets:reactome_p...15        SET      14     0.029684   0.00080735      0.24448      0.45168 Curated_gene_sets:reactome_peptide_hormone_biosynthesis
Curated_gene_sets:reactome_g...16        SET      28      0.11534    0.0044348      0.16897      0.24744 Curated_gene_sets:reactome_g_protein_activation
Curated_gene_sets:reactome_a...9         SET      14        0.717     0.019501      0.24657    0.0018218 Curated_gene_sets:reactome_acetylcholine_binding_and_downstream_events
Curated_gene_sets:reactome_a...5         SET      98     0.080712    0.0057952      0.08058      0.15827 Curated_gene_sets:reactome_abc_family_proteins_mediated_transport
Curated_gene_sets:reactome_t...115       SET      40    -0.023612   -0.0010848       0.1222      0.57661 Curated_gene_sets:reactome_trna_aminoacylation
Curated_gene_sets:reactome_o...6         SET     372     0.036156    0.0050209     0.065981      0.29186 Curated_gene_sets:reactome_olfactory_signaling_pathway
Curated_gene_sets:reactome_p...54        SET      18     -0.35892    -0.011068      0.21344      0.95367 Curated_gene_sets:reactome_pka_mediated_phosphorylation_of_creb
Curated_gene_sets:reactome_r...13        SET      90    -0.036659    -0.002523     0.084235      0.66829 Curated_gene_sets:reactome_recruitment_of_numa_to_mitotic_centrosomes
Curated_gene_sets:reactome_n...74        SET      49      0.12302     0.006254      0.12694      0.16625 Curated_gene_sets:reactome_nuclear_receptor_transcription_pathway
Curated_gene_sets:reactome_g...2         SET      44    -0.035445   -0.0017077       0.1317      0.60609 Curated_gene_sets:reactome_g1_phase
Curated_gene_sets:reactome_g...41        SET      33     -0.11792   -0.0049216      0.15371       0.7785 Curated_gene_sets:reactome_glucagon_signaling_in_metabolic_regulation
Curated_gene_sets:reactome_s...79        SET      58     0.005834   0.00032259      0.12146      0.48085 Curated_gene_sets:reactome_signaling_by_pdgf
Curated_gene_sets:reactome_a...111       SET      37     0.038761    0.0017128      0.13595      0.38778 Curated_gene_sets:reactome_association_of_tric_cct_with_target_proteins_during_biosynthesis
Curated_gene_sets:reactome_p...82        SET      28     0.062075    0.0023868      0.15169      0.34119 Curated_gene_sets:reactome_prefoldin_mediated_transfer_of_substrate_to_cct_tric
Curated_gene_sets:reactome_h...26        SET      11      0.19269     0.004646      0.27942      0.24522 Curated_gene_sets:reactome_hormone_ligand_binding_receptors
Curated_gene_sets:reactome_g...67        SET      35    -0.086707   -0.0037267      0.14744      0.72175 Curated_gene_sets:reactome_gpvi_mediated_activation_cascade
Curated_gene_sets:reactome_p...100       SET      98     0.021558    0.0015479     0.085669      0.40066 Curated_gene_sets:reactome_protein_folding
Curated_gene_sets:reactome_f...41        SET      26      0.25009    0.0092666       0.1613     0.060526 Curated_gene_sets:reactome_formation_of_tubulin_folding_intermediates_by_cct_tric
Curated_gene_sets:reactome_p...19        SET      28      0.27524     0.010583      0.16228     0.044942 Curated_gene_sets:reactome_peroxisomal_lipid_metabolism
Curated_gene_sets:reactome_p...70        SET      23      0.20534    0.0071568      0.17715       0.1232 Curated_gene_sets:reactome_post_chaperonin_tubulin_folding_pathway
Curated_gene_sets:reactome_s...119       SET      34     0.071511    0.0030295      0.14833      0.31487 Curated_gene_sets:reactome_striated_muscle_contraction
Curated_gene_sets:reactome_m...39        SET      96     -0.14194    -0.010087     0.084858      0.95279 Curated_gene_sets:reactome_metabolism_of_nucleotides
Curated_gene_sets:reactome_a...74        SET      39     -0.05231   -0.0023731      0.16123       0.6272 Curated_gene_sets:reactome_amine_ligand_binding_receptors
Curated_gene_sets:reactome_d...85        SET      30     0.026692    0.0010623      0.16519      0.43582 Curated_gene_sets:reactome_downstream_signal_transduction
Curated_gene_sets:reactome_m...93        SET     199     0.038089    0.0038866     0.065115       0.2793 Curated_gene_sets:reactome_muscle_contraction
Curated_gene_sets:reactome_s...19        SET      11      0.14532    0.0035038      0.29203      0.30938 Curated_gene_sets:reactome_serotonin_receptors
Curated_gene_sets:reactome_m...86        SET     179   -0.0077319  -0.00074867     0.055641      0.55526 Curated_gene_sets:reactome_mrna_splicing
Curated_gene_sets:reactome_m...87        SET      50     0.064782    0.0033266      0.10658      0.27166 Curated_gene_sets:reactome_mrna_splicing_minor_pathway
Curated_gene_sets:reactome_p...88        SET      27     0.072978    0.0027555      0.13488      0.29424 Curated_gene_sets:reactome_processing_of_capped_intronless_pre_mrna
Curated_gene_sets:reactome_p...115       SET      12     -0.12416   -0.0031266      0.23945      0.69795 Curated_gene_sets:reactome_purine_ribonucleoside_monophosphate_biosynthesis
Curated_gene_sets:reactome_c...59        SET      22     0.056649    0.0019311      0.18957      0.38254 Curated_gene_sets:reactome_citric_acid_cycle_tca_cycle
Curated_gene_sets:reactome_n...80        SET     107     0.025945    0.0019461     0.074939      0.36459 Curated_gene_sets:reactome_nucleotide_excision_repair
Curated_gene_sets:reactome_a...121       SET     532     0.076966     0.012726     0.038125     0.021764 Curated_gene_sets:reactome_axon_guidance
Curated_gene_sets:reactome_g...11        SET     209     0.009571    0.0010006     0.064275      0.44081 Curated_gene_sets:reactome_g_alpha_q_signalling_events
Curated_gene_sets:reactome_p...2         SET       9     0.029957   0.00065337      0.28562      0.45823 Curated_gene_sets:reactome_p2y_receptors
Curated_gene_sets:reactome_n...7         SET      41      0.11254    0.0052346      0.15247      0.23022 Curated_gene_sets:reactome_ncam1_interactions
Curated_gene_sets:reactome_c...62        SET      38     0.055213    0.0024725      0.18031      0.37972 Curated_gene_sets:reactome_class_c_3_metabotropic_glutamate_pheromone_receptors
Curated_gene_sets:reactome_r...42        SET      77      0.11184    0.0071219      0.10515      0.14375 Curated_gene_sets:reactome_regulation_of_insulin_secretion
Curated_gene_sets:reactome_n...8         SET      62      0.38913     0.022245      0.11969    0.0005757 Curated_gene_sets:reactome_ncam_signaling_for_neurite_out_growth
