# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = GO_bp:go_neuron_projection_regeneration (set)
# _SET1_  NGENES = 54
# _SET1_  P-VALUE = 8.79651e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_   ENSG00000152377     5  136310987  136934068   2316     134  315894      0.20681      0.41808
_SET4_   ENSG00000146006     5  138204612  138211057     12       5  315894       3.1952   0.00069877
_SET4_   ENSG00000146005     5  139175406  139224051    145      29  315894      0.12801      0.44907
_SET4_   ENSG00000185129     5  139487362  139496321      9       6  315894      0.55438      0.28966
_SET4_   ENSG00000187372     5  140593509  140596993     13       7  315894      -1.1688      0.87876
_SET4_   ENSG00000197948     5  141018869  141030986     58      19  315894     -0.72565      0.76597
_SET4_   ENSG00000131507     5  141488070  141534005    213      24  315894       1.5122     0.065245
_SET4_   ENSG00000183775     5  143550396  143865249    889      56  315894       3.3382   0.00042157
_SET4_   ENSG00000113657     5  146770374  146889619    270      71  315894      -1.5321      0.93725
_SET4_   ENSG00000173210     5  148521046  148640105    464      50  315894       1.0623      0.14405
_SET4_   ENSG00000070808     5  149599054  149669854    236      59  315894       2.0876     0.018417
_SET4_   ENSG00000164587     5  149822753  149829319     38       7  315894     -0.82612      0.79563
_SET4_   ENSG00000171992     5  149980642  150038782    189      36  315894     -0.40062      0.65565
_SET4_   ENSG00000113140     5  151040657  151066726    102      27  315894      0.52612       0.2994
_SET4_   ENSG00000145888     5  151202074  151304403    303      30  315894       -1.089      0.86192
_SET4_   ENSG00000155511     5  152869175  153193429   1492      98  315894       1.2187      0.11147
_SET4_   ENSG00000055163     5  156693089  156822606    500      33  315894       2.8392    0.0022616
_SET4_   ENSG00000145864     5  160715436  160976050    937      75  315894       2.2619     0.011851
_SET4_   ENSG00000145863     5  160974069  161129599    524      50  315894       1.6748     0.046986
_SET4_   ENSG00000022355     5  161274197  161326975    212      37  315894      0.49313      0.31096
_SET4_   ENSG00000113327     5  161494546  161582542    235      56  315894     0.043821      0.48252
_SET4_   ENSG00000145934     5  166711804  167691162   3428     343  315894       7.7194   5.8458e-15
_SET4_   ENSG00000094755     5  170190354  170241051    255      41  315894      0.13978      0.44442
_SET4_   ENSG00000113742     5  173315283  173388979    241      33  315894       5.1726   1.1542e-07
_SET4_   ENSG00000184845     5  174867042  174871211     12       5  315894      -1.9847      0.97641
_SET4_   ENSG00000145920     5  175223313  175311023    328      55  315894      0.56018      0.28768
_SET4_   ENSG00000175416     5  175819456  175843570     87      33  315894     -0.20573       0.5815
_SET4_   ENSG00000074317     5  176047085  176057530     23      10  315894     -0.17234      0.56841
_SET4_   ENSG00000169220     5  176784838  176799602     31      12  315894      -1.0092      0.84357
_SET4_   ENSG00000131188     5  176873446  176883283     16       5  315894        3.516   0.00021904
_SET4_   ENSG00000113758     5  176883609  176901402     49      13  315894       3.2029   0.00068026
_SET4_   ENSG00000184840     5  177019159  177023125     16       8  315894       1.7124     0.043415
_SET4_   ENSG00000113262     5  178405328  178423207    126      21  315894     -0.30323      0.61914
_SET4_   ENSG00000127022     5  179105629  179157926    185      33  315894     -0.21846      0.58647
_SET4_   ENSG00000137285     6    3224495    3231964     12       7  315894      0.89737      0.18476
_SET4_   ENSG00000124785     6    5998232    6007200     41      11  315894      -0.1029      0.54098
_SET4_   ENSG00000112137     6   12717893   13288645   2066     121  315894       4.3094   8.1842e-06
_SET4_   ENSG00000047579     6   15523032   15663289    509      42  315894      0.34175      0.36627
_SET4_   ENSG00000112186     6   17393447   17558023    571      64  315894      0.27774      0.39061
_SET4_   ENSG00000079689     6   25652464   25702011    257      48  315894      0.45769      0.32359
_SET4_   ENSG00000204681     6   29523406   29601753    448      56  315894       4.0002   3.1648e-05
_SET4_   ENSG00000231500     6   33239787   33244287     22       6  315894       2.4973    0.0062575
_SET4_   ENSG00000197283     6   33387847   33421466     89      31  315894       5.2764   6.5873e-08
_SET4_   ENSG00000124493     6   33989628   34123399    863      81  315894       0.2539      0.39979
_SET4_   ENSG00000124507     6   34433916   34503006    273      48  315894      0.82605      0.20439
_SET4_   ENSG00000198755     6   35436185   35438562     15       8  315894     -0.22078      0.58737
_SET4_   ENSG00000112041     6   35465651   35480715     67      18  315894       2.8473    0.0022045
_SET4_   ENSG00000112062     6   35995488   36079013    275      25  315894       4.7897   8.3503e-07
_SET4_   ENSG00000112139     6   37600284   37667082    387      60  315894       4.3882   5.7138e-06
_SET4_   ENSG00000156564     6   40359325   40555204   1080      89  315894       3.9326   4.2013e-05
_SET4_   ENSG00000112759     6   44187242   44201888     36      21  315894        1.507     0.065907
_SET4_   ENSG00000135298     6   69345259   70099403   3012     118  315894       3.5945   0.00016254
_SET4_   ENSG00000079841     6   72596406   73112845   1903      68  315894      -1.5135      0.93493
_SET4_   ENSG00000119899     6   74303102   74363878    397      15  315894       2.1486     0.015833
_SET4_   ENSG00000135312     6   78171948   78173490      5       2  315894       2.2072     0.013651
_SET4_   ENSG00000065609     6   84262599   84419410    413      38  315894       3.4353   0.00029599
_SET4_   ENSG00000118432     6   88849583   88876078     95      36  315894       0.1645      0.43467
_SET4_   ENSG00000146276     6   89887220   89940997    277      36  315894     -0.46665      0.67963
_SET4_   ENSG00000111886     6   89966927   90025018    275      55  315894      0.46189      0.32208
_SET4_   ENSG00000135333     6   93949738   94129265    601      86  315894       2.8148    0.0024406
_SET4_   ENSG00000164418     6  101846664  102517958   2874     187  315894       0.6105      0.27077
_SET4_   ENSG00000135596     6  109765265  109787171     74      23  315894       2.4527    0.0070904
_SET4_   ENSG00000112290     6  110421022  110501207    269      22  315894      0.34314      0.36575
_SET4_   ENSG00000010810     6  111981535  112194655    838      63  315894       2.1128     0.017309
_SET4_   ENSG00000047932     6  117639374  117923691   1208      74  315894      -1.1509      0.87511
_SET4_   ENSG00000196569     6  129204342  129837714   2295     123  315894       6.5442   2.9905e-11
_SET4_   ENSG00000118507     6  131456806  131604675    456      51  315894       0.1024      0.45922
_SET4_   ENSG00000079950     6  132767006  132834337    270      38  315894       1.0311      0.15124
_SET4_   ENSG00000135604     6  144471663  144509507     94      22  315894      -1.4762      0.93005
_SET4_   ENSG00000152818     6  144606837  145174170   1847     147  315894       3.6094   0.00015345
_SET4_   ENSG00000152822     6  146348782  146758734   1147      79  315894      -1.0467      0.85237
_SET4_   ENSG00000164506     6  147525561  147706866    442      43  315894     -0.68779      0.75421
_SET4_   ENSG00000131016     6  151561134  151679692    634      96  315894     -0.16441      0.56529
_SET4_   ENSG00000131018     6  152442819  152958936   2289     170  315894       1.6201     0.052601
_SET4_   ENSG00000091844     6  153325594  153452384    526      37  315894       2.3766    0.0087367
_SET4_   ENSG00000112038     6  154331631  154568001    937      94  315894       1.7738     0.038048
_SET4_   ENSG00000078269     6  158402888  158520208    513      61  315894       3.0198    0.0012648
_SET4_   ENSG00000112499     6  160592093  160698670    450      47  315894       2.6629    0.0038735
_SET4_   ENSG00000185345     6  161768452  163148803   6871     388  315894       1.5014     0.066621
_SET4_   ENSG00000188191     7     588834     767287   1016      94  315894      0.83928      0.20065
_SET4_   ENSG00000164850     7    1121844    1133451     70      23  315894        1.959     0.025058
_SET4_   ENSG00000225968     7    1727755    1787590    262      37  315894     -0.15799      0.56277
_SET4_   ENSG00000106263     7    2393721    2420380    112      21  315894      0.21407      0.41525
_SET4_   ENSG00000146555     7    3341080    4308632   5836     178  315894       6.1206   4.6621e-10
_SET4_   ENSG00000075624     7    5566782    5603415    184      55  315894       1.3908     0.082138
_SET4_   ENSG00000011275     7    5659678    5821370    780      42  315894       1.1267      0.12994
_SET4_   ENSG00000136238     7    6414154    6443608    188      38  315894       2.0941     0.018128
_SET4_   ENSG00000164535     7    6448757    6523821    425      57  315894       2.9518    0.0015797
_SET4_   ENSG00000215045     7    6537093    6591067    240      63  315894       2.0449     0.020431
_SET4_   ENSG00000003147     7    8152814    8302317    780     101  315894      0.49086      0.31176
_SET4_   ENSG00000136267     7   14184674   15014402   3964     239  315894       2.3909    0.0084036
_SET4_   ENSG00000180233     7   30323923   30452118    374      64  315894     -0.20572      0.58149
_SET4_   ENSG00000106113     7   30692200   30739745    177      45  315894      0.85743       0.1956
_SET4_   ENSG00000078053     7   38423305   38671167   1332      85  315894      0.51679      0.30265
_SET4_   ENSG00000136279     7   44084239   44109055    107      18  315894      0.06727      0.47318
_SET4_   ENSG00000106631     7   44178463   44180931     13       6  315894     -0.34378      0.63449
_SET4_   ENSG00000058404     7   44256749   44374176    413      48  315894      0.50961      0.30516
_SET4_   ENSG00000164742     7   45613739   45762715    608      77  315894     -0.17346      0.56886
_SET4_   ENSG00000188730     7   49813257   49961546    518      53  315894      0.24325       0.4039
_SET4_   ENSG00000132437     7   50526134   50633154    633      36  315894        2.495    0.0062977
_SET4_   ENSG00000146648     7   55086714   55324313   1096     138  315894     -0.22167      0.58772
_SET4_   ENSG00000188763     7   72848109   72850450      4       2  315894     -0.74482      0.77181
_SET4_   ENSG00000106089     7   73113536   73134002     55      20  315894      0.78092      0.21742
_SET4_   ENSG00000127946     7   75162621   75368280    917     100  315894       1.2226      0.11074
_SET4_   ENSG00000170027     7   75956116   75988348    109      25  315894      0.94591       0.1721
_SET4_   ENSG00000187391     7   77646393   79082890   6923     367  315894        7.207   2.8591e-13
_SET4_   ENSG00000186472     7   82383329   82792246   1501      76  315894       1.9937     0.023091
_SET4_   ENSG00000198822     7   86273230   86494200    626      63  315894       2.4075    0.0080302
_SET4_   ENSG00000008277     7   87563458   87832204    639      56  315894      0.87726      0.19017
_SET4_   ENSG00000075142     7   87834433   87856308     45      14  315894      0.55607      0.28908
_SET4_   ENSG00000127914     7   91570181   91739987    463      23  315894      0.30326      0.38085
_SET4_   ENSG00000158528     7   94536514   94925727   1154      68  315894       1.0361      0.15007
_SET4_   ENSG00000106236     7   98246609   98259180     38      13  315894      0.80805      0.20953
_SET4_   ENSG00000087085     7  100487615  100494594     22      10  315894     -0.72094      0.76453
_SET4_   ENSG00000106367     7  100797678  100804877     35       8  315894       1.8264     0.033894
_SET4_   ENSG00000161057     7  102984701  103009842     65      19  315894       1.0516      0.14648
_SET4_   ENSG00000008282     7  105730949  105753022     72      21  315894      0.73699      0.23056
_SET4_   ENSG00000005249     7  106685094  106802256    371      38  315894      0.12408      0.45063
