# MEAN_SAMPLE_SIZE = 87802
# TOTAL_GENES = 18830
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:basso_hair...1         SET       5      0.18664    0.0030411      0.43445      0.33374 Curated_gene_sets:basso_hairy_cell_leukemia_dn
Curated_gene_sets:toyota_tar...          SET     419     0.035606    0.0052521     0.046979      0.22425 Curated_gene_sets:toyota_targets_of_mir34b_and_mir34c
Curated_gene_sets:izadpanah_...2         SET     121    -0.043592   -0.0034833      0.09517      0.67654 Curated_gene_sets:izadpanah_stem_cell_adipose_vs_bone_up
Curated_gene_sets:izadpanah_...1         SET     103      0.13455    0.0099245      0.10689      0.10407 Curated_gene_sets:izadpanah_stem_cell_adipose_vs_bone_dn
Curated_gene_sets:zhang_brea...2         SET     400     0.072848     0.010504     0.052193     0.081406 Curated_gene_sets:zhang_breast_cancer_progenitors_up
Curated_gene_sets:zhang_brea...1         SET     133    -0.034197   -0.0028639     0.083898      0.65821 Curated_gene_sets:zhang_breast_cancer_progenitors_dn
Curated_gene_sets:mishra_car...1         SET      21      0.33513     0.011186      0.21002     0.055291 Curated_gene_sets:mishra_carcinoma_associated_fibroblast_dn
Curated_gene_sets:bernard_pp...2         SET      36     -0.23374    -0.010211      0.18089      0.90184 Curated_gene_sets:bernard_ppapdc1b_targets_up
Curated_gene_sets:bernard_pp...1         SET      56    -0.019174   -0.0010441      0.14784      0.55159 Curated_gene_sets:bernard_ppapdc1b_targets_dn
Curated_gene_sets:gaurnier_p...          SET      49     -0.18464   -0.0094069      0.15321      0.88591 Curated_gene_sets:gaurnier_psmd4_targets
Curated_gene_sets:ehlers_ane...2         SET      40     -0.10718   -0.0049348      0.15228      0.75923 Curated_gene_sets:ehlers_aneuploidy_up
Curated_gene_sets:ehlers_ane...1         SET      12      0.10357    0.0026137      0.31344      0.37054 Curated_gene_sets:ehlers_aneuploidy_dn
Curated_gene_sets:zheng_glio...2         SET     226     0.012947    0.0014099     0.068901      0.42547 Curated_gene_sets:zheng_glioblastoma_plasticity_up
Curated_gene_sets:zheng_glio...1         SET      54     0.073989    0.0039566      0.15047      0.31146 Curated_gene_sets:zheng_glioblastoma_plasticity_dn
Curated_gene_sets:buckanovic...2         SET      19     -0.20959   -0.0066545       0.2387      0.81004 Curated_gene_sets:buckanovich_t_lymphocyte_homing_on_tumor_up
Curated_gene_sets:buckanovic...1         SET      20      0.22709    0.0073973      0.24044      0.17247 Curated_gene_sets:buckanovich_t_lymphocyte_homing_on_tumor_dn
Curated_gene_sets:jones_tcof...          SET       5      0.56973    0.0092829      0.53794      0.14479 Curated_gene_sets:jones_tcof1_targets
Curated_gene_sets:aujla_il22...          SET      10      -0.1339    -0.003085      0.30792      0.66816 Curated_gene_sets:aujla_il22_and_il17a_signaling
Curated_gene_sets:zheng_il22...2         SET      54     -0.17436    -0.009324      0.14608      0.88367 Curated_gene_sets:zheng_il22_signaling_up
Curated_gene_sets:zheng_il22...1         SET      30    -0.040581   -0.0016185      0.19119      0.58404 Curated_gene_sets:zheng_il22_signaling_dn
Curated_gene_sets:bochkis_fo...          SET     409     0.012218    0.0017811     0.048078       0.3997 Curated_gene_sets:bochkis_foxa2_targets
Curated_gene_sets:honma_doce...          SET      34     0.056602    0.0024031       0.1778      0.37511 Curated_gene_sets:honma_docetaxel_resistance
Curated_gene_sets:wilensky_r...          SET      27     0.073685    0.0027883      0.18471      0.34498 Curated_gene_sets:wilensky_response_to_darapladib
Curated_gene_sets:matzuk_ovu...          SET      17     -0.49035    -0.014727      0.24418      0.97768 Curated_gene_sets:matzuk_ovulation
Curated_gene_sets:matzuk_cum...          SET       8      0.67607     0.013932      0.39787     0.044647 Curated_gene_sets:matzuk_cumulus_expansion
Curated_gene_sets:matzuk_fer...          SET       7      0.31411    0.0060554      0.42718      0.23108 Curated_gene_sets:matzuk_fertilization
Curated_gene_sets:matzuk_mat...          SET       8     -0.12612    -0.002599      0.35421       0.6391 Curated_gene_sets:matzuk_maternal_effect
Curated_gene_sets:matzuk_imp...          SET      21     -0.16424   -0.0054819      0.22576      0.76654 Curated_gene_sets:matzuk_implantation_and_uterine
Curated_gene_sets:matzuk_pos...          SET      13     -0.43805    -0.011506      0.30212      0.92645 Curated_gene_sets:matzuk_postimplantation_and_postpartum
Curated_gene_sets:matzuk_ste...          SET       8       0.3918    0.0080742      0.33289      0.11961 Curated_gene_sets:matzuk_steroidogenesis
Curated_gene_sets:matzuk_mei...          SET      37     0.093757    0.0041521      0.14953      0.26533 Curated_gene_sets:matzuk_meiotic_and_dna_repair
Curated_gene_sets:matzuk_cen...          SET      28     0.087132    0.0033575      0.18414      0.31804 Curated_gene_sets:matzuk_central_for_female_fertility
Curated_gene_sets:matzuk_emb...          SET      19    -0.064253     -0.00204      0.24977      0.60151 Curated_gene_sets:matzuk_embryonic_germ_cell
Curated_gene_sets:matzuk_ear...          SET      12      0.23112    0.0058328      0.32799      0.24052 Curated_gene_sets:matzuk_early_antral_follicle
Curated_gene_sets:matzuk_lut...          SET       8     -0.31662    -0.006525      0.38188      0.79647 Curated_gene_sets:matzuk_luteal_genes
Curated_gene_sets:matzuk_pre...          SET       9     -0.18469   -0.0040369      0.35884      0.69661 Curated_gene_sets:matzuk_preovulatory_follicle
Curated_gene_sets:matzuk_mal...          SET      24     0.020145   0.00071877      0.17973      0.45538 Curated_gene_sets:matzuk_male_reproduction_sertoli
Curated_gene_sets:matzuk_spe...3         SET      25     -0.12199   -0.0044423      0.22327       0.7076 Curated_gene_sets:matzuk_spermatogonia
Curated_gene_sets:matzuk_spe...2         SET      67     0.044854    0.0026709      0.11815      0.35211 Curated_gene_sets:matzuk_spermatocyte
Curated_gene_sets:matzuk_spe...1         SET      36     -0.19019   -0.0083084      0.16829      0.87078 Curated_gene_sets:matzuk_spermatid_differentiation
Curated_gene_sets:matzuk_spe...4         SET     110     -0.13404    -0.010215     0.094505      0.92194 Curated_gene_sets:matzuk_spermatozoa
Curated_gene_sets:bonci_targ...          SET      92      0.16127     0.011245      0.10821     0.068076 Curated_gene_sets:bonci_targets_of_mir15a_and_mir16_1
Curated_gene_sets:chung_blis...2         SET     129     0.026741    0.0022058     0.086291      0.37832 Curated_gene_sets:chung_blister_cytotoxicity_up
Curated_gene_sets:chung_blis...1         SET      42      0.10107     0.004768      0.14763      0.24681 Curated_gene_sets:chung_blister_cytotoxicity_dn
Curated_gene_sets:whiteford_...          SET     113    -0.020268   -0.0015654     0.091017      0.58811 Curated_gene_sets:whiteford_pediatric_cancer_markers
Curated_gene_sets:grade_colo...2         SET     271    0.0092139    0.0010974     0.058407      0.43733 Curated_gene_sets:grade_colon_and_rectal_cancer_up
Curated_gene_sets:grade_colo...1         SET      97     -0.04292   -0.0030726      0.11379      0.64698 Curated_gene_sets:grade_colon_and_rectal_cancer_dn
Curated_gene_sets:grade_colo...4         SET      36     -0.11819   -0.0051629      0.17839      0.74618 Curated_gene_sets:grade_colon_vs_rectal_cancer_up
Curated_gene_sets:grade_colo...3         SET      52     -0.14595   -0.0076594      0.14513      0.84271 Curated_gene_sets:grade_colon_vs_rectal_cancer_dn
Curated_gene_sets:boquest_st...4         SET     244    -0.049436   -0.0055911     0.071904      0.75412 Curated_gene_sets:boquest_stem_cell_up
Curated_gene_sets:boquest_st...3         SET     202     -0.08898   -0.0091667     0.077812      0.87358 Curated_gene_sets:boquest_stem_cell_dn
Curated_gene_sets:boquest_st...2         SET     404    -0.082757    -0.011991     0.054672      0.93494 Curated_gene_sets:boquest_stem_cell_cultured_vs_fresh_up
Curated_gene_sets:boquest_st...1         SET      31      0.26184     0.010615      0.18825     0.082135 Curated_gene_sets:boquest_stem_cell_cultured_vs_fresh_dn
Curated_gene_sets:nakamura_m...1         SET      43     0.099899    0.0047685      0.14297      0.24236 Curated_gene_sets:nakamura_metastasis
Curated_gene_sets:nakamura_m...3         SET      39      0.20455    0.0092995       0.1474     0.082626 Curated_gene_sets:nakamura_metastasis_model_up
Curated_gene_sets:nakamura_m...2         SET      42     -0.40659    -0.019182      0.16737      0.99243 Curated_gene_sets:nakamura_metastasis_model_dn
Curated_gene_sets:gratias_re...          SET      18     -0.31742   -0.0098096      0.26687      0.88286 Curated_gene_sets:gratias_retinoblastoma_16q24
Curated_gene_sets:west_adren...6         SET     289    -0.021473   -0.0026397     0.058912      0.64225 Curated_gene_sets:west_adrenocortical_tumor_up
Curated_gene_sets:west_adren...3         SET     497     0.074796      0.01199     0.046925     0.055484 Curated_gene_sets:west_adrenocortical_tumor_dn
Curated_gene_sets:west_adren...2         SET      17      0.23155    0.0069543      0.23929      0.16662 Curated_gene_sets:west_adrenocortical_carcinoma_vs_adenoma_up
Curated_gene_sets:west_adren...1         SET      20     0.045151    0.0014708      0.22711      0.42121 Curated_gene_sets:west_adrenocortical_carcinoma_vs_adenoma_dn
Curated_gene_sets:donato_cel...          SET       6     -0.54473   -0.0097225      0.46404      0.87977 Curated_gene_sets:donato_cell_cycle_tretinoin
Curated_gene_sets:cho_nr4a1_...          SET      29     0.017763   0.00069659      0.18459      0.46167 Curated_gene_sets:cho_nr4a1_targets
Curated_gene_sets:bhati_g2m_...2         SET     112    -0.049915   -0.0038382     0.093131      0.70401 Curated_gene_sets:bhati_g2m_arrest_by_2methoxyestradiol_up
Curated_gene_sets:bhati_g2m_...1         SET     118     0.026741    0.0021103      0.09204       0.3857 Curated_gene_sets:bhati_g2m_arrest_by_2methoxyestradiol_dn
Curated_gene_sets:climent_br...2         SET      23     0.065823    0.0022991      0.21728      0.38097 Curated_gene_sets:climent_breast_cancer_copy_number_up
Curated_gene_sets:climent_br...1         SET       9    -0.077854   -0.0017017      0.36662      0.58408 Curated_gene_sets:climent_breast_cancer_copy_number_dn
Curated_gene_sets:sharma_pil...2         SET      26      0.34351     0.012756      0.21573     0.055666 Curated_gene_sets:sharma_pilocytic_astrocytoma_location_up
Curated_gene_sets:sharma_pil...1         SET       7     -0.15553   -0.0029982       0.4421       0.6375 Curated_gene_sets:sharma_pilocytic_astrocytoma_location_dn
Curated_gene_sets:tsuda_alve...          SET      10      0.77961     0.017962      0.29457    0.0040683 Curated_gene_sets:tsuda_alveolar_soft_part_sarcoma
Curated_gene_sets:ray_tumori...2         SET     184      0.13208     0.012993     0.074901     0.038927 Curated_gene_sets:ray_tumorigenesis_by_erbb2_cdc25a_up
Curated_gene_sets:ray_tumori...1         SET     250    -0.012891   -0.0014756     0.066676      0.57665 Curated_gene_sets:ray_tumorigenesis_by_erbb2_cdc25a_dn
Curated_gene_sets:yague_pret...2         SET       7     -0.51124   -0.0098555      0.42104      0.88766 Curated_gene_sets:yague_pretumor_drug_resistance_up
Curated_gene_sets:yague_pret...1         SET      13     -0.24747   -0.0065001      0.32249      0.77856 Curated_gene_sets:yague_pretumor_drug_resistance_dn
Curated_gene_sets:brueckner_...2         SET     103   -0.0014952  -0.00011028      0.10773      0.50554 Curated_gene_sets:brueckner_targets_of_mirlet7a3_up
Curated_gene_sets:brueckner_...1         SET      72    -0.045065   -0.0027814      0.13085      0.63473 Curated_gene_sets:brueckner_targets_of_mirlet7a3_dn
Curated_gene_sets:podar_resp...2         SET     134     -0.22776    -0.019146     0.092218      0.99324 Curated_gene_sets:podar_response_to_adaphostin_up
Curated_gene_sets:podar_resp...1         SET      18        0.108    0.0033375      0.28808      0.35388 Curated_gene_sets:podar_response_to_adaphostin_dn
Curated_gene_sets:lu_tumor_e...2         SET      20     -0.13115   -0.0042722      0.23308      0.71318 Curated_gene_sets:lu_tumor_endothelial_markers_up
Curated_gene_sets:lu_tumor_e...1         SET       4     -0.35679   -0.0051997      0.68483      0.69881 Curated_gene_sets:lu_tumor_endothelial_markers_dn
Curated_gene_sets:lu_tumor_a...          SET      25     0.099064    0.0036073      0.21748      0.32438 Curated_gene_sets:lu_tumor_angiogenesis_up
Curated_gene_sets:lin_tumor_...          SET      18     0.022346   0.00069058      0.24201      0.46322 Curated_gene_sets:lin_tumor_escape_from_immune_attack
Curated_gene_sets:chen_hoxa5...2         SET       9    -0.036741  -0.00080307      0.39791      0.53678 Curated_gene_sets:chen_hoxa5_targets_6hr_up
Curated_gene_sets:chen_hoxa5...1         SET       5     -0.50514   -0.0082305      0.44091      0.87403 Curated_gene_sets:chen_hoxa5_targets_6hr_dn
Curated_gene_sets:chen_hoxa5...4         SET     218     0.087915    0.0094048     0.070055      0.10476 Curated_gene_sets:chen_hoxa5_targets_9hr_up
Curated_gene_sets:chen_hoxa5...3         SET      41     0.067499    0.0031463      0.16345      0.33982 Curated_gene_sets:chen_hoxa5_targets_9hr_dn
Curated_gene_sets:lin_npas4_...2         SET     161      0.14281     0.013149     0.082093     0.040974 Curated_gene_sets:lin_npas4_targets_up
Curated_gene_sets:lin_npas4_...1         SET      68       0.2309     0.013851      0.12351     0.030788 Curated_gene_sets:lin_npas4_targets_dn
Curated_gene_sets:cadwell_at...2         SET      95   -0.0096748  -0.00068548      0.11242      0.53429 Curated_gene_sets:cadwell_atg16l1_targets_up
Curated_gene_sets:cadwell_at...1         SET      59    -0.064556    -0.003608      0.12929      0.69122 Curated_gene_sets:cadwell_atg16l1_targets_dn
Curated_gene_sets:bredemeyer...2         SET      60     -0.32473    -0.018302      0.13148      0.99323 Curated_gene_sets:bredemeyer_rag_signaling_not_via_atm_up
Curated_gene_sets:bredemeyer...1         SET      53     -0.16733   -0.0088654      0.14243      0.87997 Curated_gene_sets:bredemeyer_rag_signaling_not_via_atm_dn
Curated_gene_sets:bredemeyer...4         SET      47   -0.0071515  -0.00035685      0.16328      0.51747 Curated_gene_sets:bredemeyer_rag_signaling_via_atm_not_via_nfkb_up
Curated_gene_sets:bredemeyer...3         SET      36     -0.15971   -0.0069767      0.18307      0.80849 Curated_gene_sets:bredemeyer_rag_signaling_via_atm_not_via_nfkb_dn
Curated_gene_sets:conrad_ste...          SET      37     0.024595    0.0010892      0.17913       0.4454 Curated_gene_sets:conrad_stem_cell
Curated_gene_sets:conrad_ger...          SET       9     -0.10644   -0.0023265      0.40365      0.60399 Curated_gene_sets:conrad_germline_stem_cell
Curated_gene_sets:thum_mir21...2         SET      17      0.12278    0.0036877      0.26604      0.32221 Curated_gene_sets:thum_mir21_targets_heart_disease_up
Curated_gene_sets:thum_mir21...1         SET       8     -0.61414    -0.012656      0.43399      0.92148 Curated_gene_sets:thum_mir21_targets_heart_disease_dn
Curated_gene_sets:kuuselo_pa...          SET      33     0.039172    0.0016385      0.30456      0.44883 Curated_gene_sets:kuuselo_pancreatic_cancer_19q13_amplification
Curated_gene_sets:huang_dasa...2         SET      75     -0.14834   -0.0093433      0.12346      0.88522 Curated_gene_sets:huang_dasatinib_resistance_up
Curated_gene_sets:huang_dasa...1         SET      69      0.13193    0.0079718      0.13121      0.15734 Curated_gene_sets:huang_dasatinib_resistance_dn
Curated_gene_sets:matthews_s...          SET      16     0.032084   0.00093486      0.25092      0.44913 Curated_gene_sets:matthews_skin_carcinogenesis_via_jun
Curated_gene_sets:matthews_a...          SET      16     -0.18796   -0.0054767      0.27948      0.74937 Curated_gene_sets:matthews_ap1_targets
Curated_gene_sets:qi_plasmac...2         SET     239    -0.010921   -0.0012225     0.068376      0.56345 Curated_gene_sets:qi_plasmacytoma_up
